크롤링시간,지역,가게이름,아이디,몇시간전,주문내용,댓글,맛,양,배달,사장,사진주소
2021년 9월 11일,서초동,컬투치킨-서초1호점,th**님,2021년 9월 11일,마후라반반치킨/1(치킨 종류 추가 선택(변경 안함)),치킨 맛있어요 무난한 거슬림 없는 맛배달 시간은 예정시간 대로 걸렸네요 ㅎㅎ 핫도그도 쫄깃한게 맛있더라구요,5,5,4, 손님의 믿음 받아서 기분 날아서 우리 너무 행복합니다소중한 리뷰 남겨주셔서 너무 감사합니다 이제 서비스이나 특혜 있으니까 자주 시키세요앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/607c102280826d568bc7bae8810028b3_tn.jpg
2021년 9월 11일,서초동,컬투치킨-서초1호점,rh**님,2021년 9월 11일,메후라반반치킨/1(치킨 종류 추가 선택(변경 안함)),아주 맛있습니다~ 특히 양념 추천해요,5,5,5, 손님의 믿음 받아서 기분 날아서 우리 너무 행복합니다소중한 리뷰 남겨주셔서 너무 감사합니다 이제 서비스이나 특혜 있으니까 자주 시키세요앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/71d68171873f8b1d13230f03e6095d5e_tn.jpg
2021년 9월 11일,서초동,컬투치킨-서초1호점,cw**님,2021년 9월 11일,"마후라반반치킨/1(치킨 종류 추가 선택(변경 안함),음료 추가 선택(음료 사이즈업（1.25 변경）))",배달 빠르고 맛있습니다. 예정시간보다 10분 빠르게와서 기분좋게 먹었습니다,4,5,5, 손님의 믿음 받아서 기분 날아서 우리 너무 행복합니다소중한 리뷰 남겨주셔서 너무 감사합니다 이제 서비스이나 특혜 있으니까 자주 시키세요앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/875893179200921824150ba1596d7cb7_tn.jpg
2021년 9월 11일,서초동,컬투치킨-서초1호점,wn**님,2021년 9월 11일,매후라치킨/1(치킨 종류 추가 선택(변경 안함)),배달도 빠르고 맛있게 잘먹었습니다!다음에 또 시킬게요~,5,5,5, 손님의 믿음 받아서 기분 날아서 우리 너무 행복합니다소중한 리뷰 남겨주셔서 너무 감사합니다 이제 서비스이나 특혜 있으니까 자주 시키세요앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/23c471c6b532d044a9884a6b0f17a20a_tn.jpg
2021년 9월 11일,서초동,컬투치킨-서초1호점,mo**님,2021년 9월 11일,마후라치킨/1(치킨 종류 추가 선택(변경 안함)),배달빠르고 푸짐하네요,5,5,5, 손님의 믿음 받아서 기분 날아서 우리 너무 행복합니다소중한 리뷰 남겨주셔서 너무 감사합니다 이제 서비스이나 특혜 있으니까 자주 시키세요앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/73d16470ac5f1b0bde2b122d649bb860_tn.jpg
2021년 9월 11일,서초동,컬투치킨-서초1호점,sc**님,2021년 9월 11일,마후라치킨/1(치킨 종류 추가 선택(순살 변경)),아이들이 정말 좋아합니다,5,5,5, 손님의 믿음 받아서 기분 날아서 우리 너무 행복합니다소중한 리뷰 남겨주셔서 너무 감사합니다 이제 서비스이나 특혜 있으니까 자주 시키세요앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/92031b3bf73b593c38ac52aa0f9e7d41_tn.jpg
2021년 9월 11일,서초동,컬투치킨-서초1호점,ar**님,2021년 9월 11일,매후라치킨/1(치킨 종류 추가 선택(변경 안함)),주문 붐비는 시간대가 아니다보니 본래의 컬투치킨 퀄리티가 나오네요. 정말 맛있게 먹었습니다,5,5,5, 손님의 믿음 받아서 기분 날아서 우리 너무 행복합니다소중한 리뷰 남겨주셔서 너무 감사합니다 이제 서비스이나 특혜 있으니까 자주 시키세요앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/4980de1c575cbc5fc976d686880f3c2f_tn.jpg
2021년 9월 11일,서초동,컬투치킨-서초1호점,ni**님,2021년 9월 11일,"안녕핫새우＋페스츄리핫도그/1(부위변경(순살변경),새우 선택(기본（새우7개）),사이드 추가선택(양념소스,치킨무))",진짜 너무너무너무 맵다; 도저히 못먹겠어요...,1,5,5, 손님의 믿음 받아서 기분 날아서 우리 너무 행복합니다소중한 리뷰 남겨주셔서 너무 감사합니다 이제 서비스이나 특혜 있으니까 자주 시키세요앞으로도 정성껏 맛있는 음식을 드릴게요 ,이미지는 없어요
2021년 9월 11일,서초동,컬투치킨-서초1호점,to**님,2021년 9월 11일,마후라반반치킨/1(치킨 종류 추가 선택(변경 안함)),리뷰이벤 글은 안보나보네요콜라작은거 오고 배달도 늦고 눅눅해서 별로 맛없어요,1,1,1, 손님의 믿음 받아서 기분 날아서 우리 너무 행복합니다소중한 리뷰 남겨주셔서 너무 감사합니다 이제 서비스이나 특혜 있으니까 자주 시키세요앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/99cdcd4b09fb747b6be11d85f1298b2d_tn.jpg
2021년 9월 10일,서초동,컬투치킨-서초1호점,fk**님,2021년 9월 10일,간장마요치킨/1(치킨 종류 추가 선택(순살 변경)),잘먹었습니다~~~~,5,5,5, 손님의 믿음 받아서 기분 날아서 우리 너무 행복합니다소중한 리뷰 남겨주셔서 너무 감사합니다 이제 서비스이나 특혜 있으니까 자주 시키세요앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/a940f50912aa1a7b4a6d52c9487a01b9_tn.jpg
2021년 9월 9일,서초동,컬투치킨-서초1호점,o_**님,2021년 9월 9일,매후라치킨/1(치킨 종류 추가 선택(변경 안함)),리뷰이벤 감튀도 맛있고 치킨두 맛나용,5,5,5, 손님의 믿음 받아서 기분 날아서 우리 너무 행복합니다소중한 리뷰 남겨주셔서 너무 감사합니다 이제 서비스이나 특혜 있으니까 자주 시키세요앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/6837d1da88564d9082d2e282dd1fe671_tn.jpg
2021년 9월 8일,서초동,컬투치킨-서초1호점,ng**님,2021년 9월 8일,마후라반반치킨/1(치킨 종류 추가 선택(변경 안함)),맛이 진짜 짱이다 !! 서비스 감사합니당ㅇㅇ :’,5,5,5, 손님의 믿음 받아서 기분 날아서 우리 너무 행복합니다소중한 리뷰 남겨주셔서 너무 감사합니다 이제 서비스이나 특혜 있으니까 자주 시키세요앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/7e1b01244361671b6ae5d5da688480b2_tn.jpg
2021년 9월 8일,서초동,컬투치킨-서초1호점,so**님,2021년 9월 8일,"감자바사삭치킨＋치즈볼（5개）/1(치킨 종류 추가 선택(변경 안함),맛 선택(매콤（매후라）),부위변경(뼈),사이드 추가선택(양념소스))",항상 맛있게 잘먹고있어요,5,5,5, 손님의 믿음 받아서 기분 날아서 우리 너무 행복합니다소중한 리뷰 남겨주셔서 너무 감사합니다 이제 서비스이나 특혜 있으니까 자주 시키세요앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/199cef96153ed05fa74b4c6a45d3de53_tn.jpg
2021년 9월 7일,서초동,컬투치킨-서초1호점,vo**님,2021년 9월 7일,간장마요치킨/1(치킨 종류 추가 선택(순살 변경)),솔직히 할인할 때 먹으면 더 맛있음 ㅋㅋㅋㅋㅋㅋ 일단 재료가 매우 신선함,5,5,5, 손님의 믿음 받아서 기분 날아서 우리 너무 행복합니다소중한 리뷰 남겨주셔서 너무 감사합니다 이제 서비스이나 특혜 있으니까 자주 시키세요앞으로도 정성껏 맛있는 음식을 드릴게요 ,이미지는 없어요
2021년 9월 7일,서초동,컬투치킨-서초1호점,in**님,2021년 9월 7일,간장마요치킨/1(치킨 종류 추가 선택(순살 변경)),최고입니다 ㅋㅋ 또시킬께요 단골 찜,5,5,5, 손님의 믿음 받아서 기분 날아서 우리 너무 행복합니다소중한 리뷰 남겨주셔서 너무 감사합니다 이제 서비스이나 특혜 있으니까 자주 시키세요앞으로도 정성껏 맛있는 음식을 드릴게요 ,이미지는 없어요
2021년 9월 7일,서초동,컬투치킨-서초1호점,wl**님,2021년 9월 7일,매후라치킨/1(치킨 종류 추가 선택(변경 안함)),배달 빠르고 양 많아요,3,5,5, 손님의 믿음 받아서 기분 날아서 우리 너무 행복합니다소중한 리뷰 남겨주셔서 너무 감사합니다 이제 서비스이나 특혜 있으니까 자주 시키세요앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/6a577b3cb9d32fbfb4b770b5c0557774_tn.jpg
2021년 9월 7일,서초동,컬투치킨-서초1호점,fo**님,2021년 9월 7일,간장마요치킨/1(치킨 종류 추가 선택(순살 변경)),맛있게 잘먹었습니다,5,5,5, 손님의 믿음 받아서 기분 날아서 우리 너무 행복합니다소중한 리뷰 남겨주셔서 너무 감사합니다 이제 서비스이나 특혜 있으니까 자주 시키세요앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/bf4c7da946e372236b9d8ac52cdbc697_tn.jpg
2021년 9월 6일,서초동,컬투치킨-서초1호점,ka**님,2021년 9월 6일,"감자바사삭치킨＋케이준감자/1(맛 선택(마일드（마후라）),부위변경(뼈)),진로/1",맛있어요!! 옛날치킨생각나네요,5,5,5, 손님의 믿음 받아서 기분 날아서 우리 너무 행복합니다소중한 리뷰 남겨주셔서 너무 감사합니다 이제 서비스이나 특혜 있으니까 자주 시키세요앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/23f8a77afe9e67cd26be7ad0b5fcfcbc_tn.jpg
2021년 9월 6일,서초동,컬투치킨-서초1호점,dj**님,2021년 9월 6일,"세트1（치킨 반＋탕수육 반）/1(치킨 종류 추가 선택(순살 변경),치킨 선택(매후라치킨),탕수육 선택(오리지널탕수육))",리뷰이벤트 케이준감자 신청했는데 콜라가 왔어요ㅠㅠ 탄산음료 못먹어서 감자로 부탁드렸는디ㅠㅠㅠ,4,5,5,컬투 치킨 주문해셔서 너무 감사합니다진짜 우리 가계 자주 주문하셔네요 우리 가계 단골 되주시기 기분 산나합니다 우리 힘 된니다앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/fb85b0fff668adebd2cf7382c5e9b06f_tn.jpg
2021년 9월 6일,서초동,컬투치킨-서초1호점,so**님,2021년 9월 6일,어니언크림새우치킨/1(치킨 종류 추가 선택(순살 변경)),치킨 너무 맛있습니다,5,5,5,컬투 치킨 주문해셔서 너무 감사합니다진짜 우리 가계 자주 주문하셔네요 우리 가계 단골 되주시기 기분 산나합니다 우리 힘 된니다앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/7b36c80c003bf9b96783850024ac642e_tn.jpg
2021년 9월 6일,서초동,컬투치킨-서초1호점,an**님,2021년 9월 6일,"감자바사삭치킨＋케이준감자/1(맛 선택(마일드（마후라）),부위변경(뼈))",잘먹었어요. 그런데 케이준 감튀는 넘 눅눅해서 조금 먹다가 버렸어요.,3,5,4,컬투 치킨 주문해셔서 너무 감사합니다진짜 우리 가계 자주 주문하셔네요 우리 가계 단골 되주시기 기분 산나합니다 우리 힘 된니다앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/e8f6ca44f3dc3582ffb329a8bbfba1ec_tn.jpg
2021년 9월 6일,서초동,컬투치킨-서초1호점,dk**님,2021년 9월 6일,간장마요치킨/1(치킨 종류 추가 선택(순살 변경)),항상 잘 먹고 있습니다!ㅎㅎ,5,5,5,컬투 치킨 주문해셔서 너무 감사합니다진짜 우리 가계 자주 주문하셔네요 우리 가계 단골 되주시기 기분 산나합니다 우리 힘 된니다앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/5db033c6b8ed9acf78b439d09b55ee69_tn.jpg
2021년 9월 6일,서초동,컬투치킨-서초1호점,of**님,2021년 9월 6일,매후라치킨/1(치킨 종류 추가 선택(변경 안함)),무친 튀잘알 존맛입니다.,5,5,5,컬투 치킨 주문해셔서 너무 감사합니다진짜 우리 가계 자주 주문하셔네요 우리 가계 단골 되주시기 기분 산나합니다 우리 힘 된니다앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/fcad3c02b9c17d20d76e5c763d67c176_tn.jpg
2021년 9월 6일,서초동,컬투치킨-서초1호점,sh**님,2021년 9월 6일,메후라반반치킨/1(치킨 종류 추가 선택(변경 안함)),튀김옷도 맛나고 배달도 빨라요,5,5,5,컬투 치킨 주문해셔서 너무 감사합니다진짜 우리 가계 자주 주문하셔네요 우리 가계 단골 되주시기 기분 산나합니다 우리 힘 된니다앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/4b8da7ff8d0bcd345ea63c1a12618140_tn.jpg
2021년 9월 6일,서초동,컬투치킨-서초1호점,yu**님,2021년 9월 6일,"매후라치킨/1(치킨 종류 추가 선택(변경 안함),음료 추가 선택(음료 사이즈업（1.25 변경）)),치킨무/1,양념소스/2",할인 행사로 맛있는 치킨 먹었네요 가성비 최고,5,5,5,컬투 치킨 주문해셔서 너무 감사합니다진짜 우리 가계 자주 주문하셔네요 우리 가계 단골 되주시기 기분 산나합니다 우리 힘 된니다앞으로도 정성껏 맛있는 음식을 드릴게요 ,이미지는 없어요
2021년 9월 5일,서초동,컬투치킨-서초1호점,ru**님,2021년 9월 5일,"감자바사삭치킨＋치즈볼（5개）/1(치킨 종류 추가 선택(변경 안함),맛 선택(매콤（매후라）),부위변경(뼈))","바삭바삭 맛있고,푸짐하게 잘 먹었습니다~",5,5,5,컬투 치킨 주문해셔서 너무 감사합니다진짜 우리 가계 자주 주문하셔네요 우리 가계 단골 되주시기 기분 산나합니다 우리 힘 된니다앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/ccdf7982fbacc399412c93f1f39b2b9e_tn.jpg
2021년 9월 5일,서초동,컬투치킨-서초1호점,om**님,2021년 9월 5일,"간장마요치킨/1(치킨 종류 추가 선택(순살 변경)),치즈볼 3개/1",고기도 크고 맛있어요! ㅋㅋㅋㅋ 간장치킨 굿 이예요!!컬투 다음엔 다른맛 먹어봐야겠어요,5,5,5,컬투 치킨 주문해셔서 너무 감사합니다진짜 우리 가계 자주 주문하셔네요 우리 가계 단골 되주시기 기분 산나합니다 우리 힘 된니다앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/e77622805ba07b92b0d8568c60ab5d73_tn.jpg
2021년 9월 5일,서초동,컬투치킨-서초1호점,do**님,2021년 9월 5일,마후라반반치킨/1(치킨 종류 추가 선택(변경 안함)),맛있어요~ 양념이 제스타일,5,5,5,컬투 치킨 주문해셔서 너무 감사합니다진짜 우리 가계 자주 주문하셔네요 우리 가계 단골 되주시기 기분 산나합니다 우리 힘 된니다앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/cd3f180145840083b437ed52bdb635e5_tn.jpg
2021년 9월 5일,서초동,컬투치킨-서초1호점,dl**님,2021년 9월 5일,마후라반반치킨/1(치킨 종류 추가 선택(순살 변경)),양도많은편이고 순살이 부드러워서 맛있어요,5,5,5, 컬투 찾아 주셔서 너무 행복합니다 맛있게 드셨다니 다행입니다 사진 과 소중한 리뷰 올려주셔서 감사드려요항상 만족스럽게 드시길 바라는 마음으로 언제나 정성을 다해 조리하고 준비 하겠습니다찜 꼭 눌러주세용 언제나 사랑하고언제나 감사드립니다,이미지는 없어요
2021년 9월 5일,서초동,컬투치킨-서초1호점,pg**님,2021년 9월 5일,마후라치킨/1(치킨 종류 추가 선택(변경 안함)),컬투치킨을 접하고 난 후 부터는 무조건 컬투치킨에서만 시킵니다 진짜 치킨 존맛이에요 ㅠㅠ,5,5,5, 컬투 찾아 주셔서 너무 행복합니다 맛있게 드셨다니 다행입니다 사진 과 소중한 리뷰 올려주셔서 감사드려요항상 만족스럽게 드시길 바라는 마음으로 언제나 정성을 다해 조리하고 준비 하겠습니다찜 꼭 눌러주세용 언제나 사랑하고언제나 감사드립니다,https://rev-static.yogiyo.co.kr/58b486acb2efde0a3dbfdb83908d43ef_tn.jpg
2021년 9월 5일,서초동,컬투치킨-서초1호점,dr**님,2021년 9월 5일,메후라반반치킨/1(치킨 종류 추가 선택(변경 안함)),잘 먹었어요 수고하세요,3,5,5, 컬투 찾아 주셔서 너무 행복합니다 맛있게 드셨다니 다행입니다 사진 과 소중한 리뷰 올려주셔서 감사드려요항상 만족스럽게 드시길 바라는 마음으로 언제나 정성을 다해 조리하고 준비 하겠습니다찜 꼭 눌러주세용 언제나 사랑하고언제나 감사드립니다,이미지는 없어요
2021년 9월 5일,서초동,컬투치킨-서초1호점,se**님,2021년 9월 5일,매후라치킨/1(치킨 종류 추가 선택(변경 안함)),행사도 많이하고 맛있어요,5,5,5, 컬투 찾아 주셔서 너무 행복합니다 맛있게 드셨다니 다행입니다 사진 과 소중한 리뷰 올려주셔서 감사드려요항상 만족스럽게 드시길 바라는 마음으로 언제나 정성을 다해 조리하고 준비 하겠습니다찜 꼭 눌러주세용 언제나 사랑하고언제나 감사드립니다,https://rev-static.yogiyo.co.kr/3f85dab048cf26c32c8f244bba1e7a30_tn.jpg
2021년 9월 5일,서초동,컬투치킨-서초1호점,dl**님,2021년 9월 5일,"어니언크림새우치킨/1(치킨 종류 추가 선택(변경 안함),추가 선택(양념소스 추가))",정말 맛있게 잘먹었습니다 요청사항도 들ㅇㅓ주셔서 감사해요,5,5,5, 컬투 찾아 주셔서 너무 행복합니다 맛있게 드셨다니 다행입니다 사진 과 소중한 리뷰 올려주셔서 감사드려요항상 만족스럽게 드시길 바라는 마음으로 언제나 정성을 다해 조리하고 준비 하겠습니다찜 꼭 눌러주세용 언제나 사랑하고언제나 감사드립니다,https://rev-static.yogiyo.co.kr/c8e61ac56e04dd2fc680953cd9019010_tn.jpg
2021년 9월 5일,서초동,컬투치킨-서초1호점,ni**님,2021년 9월 5일,"마후라양념치킨/1(치킨 종류 추가 선택(순살 변경),추가 선택(치킨무 추가))",* 안심스티커 뜯어서 일부 *먹고 왔네요*,5,5,1, 컬투 찾아 주셔서 너무 행복합니다 맛있게 드셨다니 다행입니다 사진 과 소중한 리뷰 올려주셔서 감사드려요항상 만족스럽게 드시길 바라는 마음으로 언제나 정성을 다해 조리하고 준비 하겠습니다찜 꼭 눌러주세용 언제나 사랑하고언제나 감사드립니다,이미지는 없어요
2021년 9월 5일,서초동,컬투치킨-서초1호점,rk**님,2021년 9월 5일,컬투치킨/1(치킨 종류 추가 선택(순살 변경)),인기가 너무 많은가 아닌가요…너무 맛있다 보니 인기가 맛있는거 같아요 그리고 할인도 많이 하시고 남으시는게 있으신지 걱정이됩니다ㅠㅠㅠ하지만 고객 입장에선 사실 좋아요역시 맛탱이 서울 올 때마다 시켜먹어요 다 먹어볼거에요 짱짱 #식후감,5,5,5, 컬투 찾아 주셔서 너무 행복합니다 맛있게 드셨다니 다행입니다 사진 과 소중한 리뷰 올려주셔서 감사드려요항상 만족스럽게 드시길 바라는 마음으로 언제나 정성을 다해 조리하고 준비 하겠습니다찜 꼭 눌러주세용 언제나 사랑하고언제나 감사드립니다,이미지는 없어요
2021년 9월 5일,서초동,컬투치킨-서초1호점,ji**님,2021년 9월 5일,매후라치킨/1(치킨 종류 추가 선택(순살 변경)),맛있었고 배달도 빨라서 좋았습니다~~~~,5,5,5, 컬투 찾아 주셔서 너무 행복합니다 맛있게 드셨다니 다행입니다 사진 과 소중한 리뷰 올려주셔서 감사드려요항상 만족스럽게 드시길 바라는 마음으로 언제나 정성을 다해 조리하고 준비 하겠습니다찜 꼭 눌러주세용 언제나 사랑하고언제나 감사드립니다,https://rev-static.yogiyo.co.kr/9c97a64fb4137b7c655daadb510a76cb_tn.jpg
2021년 9월 5일,서초동,컬투치킨-서초1호점,vk**님,2021년 9월 5일,마후라치킨/1(치킨 종류 추가 선택(변경 안함)),배달 개 늦게옴…총 1시간 반 걸렸고 예정시간보다 20분 늦게옴…. 전화 상당히 불친절함. 맛은 눅눅해서 질 떨어짐. 진심으로 환불 받고 싶다….,1,1,1, 컬투 찾아 주셔서 너무 행복합니다 맛있게 드셨다니 다행입니다 사진 과 소중한 리뷰 올려주셔서 감사드려요항상 만족스럽게 드시길 바라는 마음으로 언제나 정성을 다해 조리하고 준비 하겠습니다찜 꼭 눌러주세용 언제나 사랑하고언제나 감사드립니다,https://rev-static.yogiyo.co.kr/8e9d35110abeecadef170976ce507d4a_tn.jpg
2021년 9월 4일,서초동,컬투치킨-서초1호점,dh**님,2021년 9월 4일,메후라반반치킨/1(치킨 종류 추가 선택(변경 안함)),비비큐뺨침 감튀양도 혜자!!!,5,5,5, 컬투 찾아 주셔서 너무 행복합니다 맛있게 드셨다니 다행입니다 사진 과 소중한 리뷰 올려주셔서 감사드려요항상 만족스럽게 드시길 바라는 마음으로 언제나 정성을 다해 조리하고 준비 하겠습니다찜 꼭 눌러주세용 언제나 사랑하고언제나 감사드립니다,https://rev-static.yogiyo.co.kr/7859489e25617c83d022afbaeb129cef_tn.jpg
2021년 9월 4일,서초동,컬투치킨-서초1호점,wo**님,2021년 9월 4일,"마후라반반치킨/1(치킨 종류 추가 선택(순살 변경),추가 선택(웨지감자 추가))",맛있고 양 엄청 많네요..웨지감자 꼭 시켜드십쇼,5,5,5,컬투 치킨 주문해셔서 너무 감사합니다 음식이 입에 맞으셨다니 다행이네요 감사합니다손님 만족할 수 있도록 최선을 다하겠습니다 자주 주문하시면 특혜 많이 드리겠습니다  우리 가계 찜 부탁드려용,https://rev-static.yogiyo.co.kr/8e56778a49ec45eb3352933a5ab1833c_tn.jpg
2021년 9월 4일,서초동,컬투치킨-서초1호점,ca**님,2021년 9월 4일,마후라반반치킨/1(치킨 종류 추가 선택(순살 변경)),깜박하고 서비스 요청을 못했네요 ㅠㅠ아쉬워라9월에도 토요일 이벤트를 계속 하는거죠?,5,5,5,컬투 치킨 주문해셔서 너무 감사합니다 음식이 입에 맞으셨다니 다행이네요 감사합니다손님 만족할 수 있도록 최선을 다하겠습니다 자주 주문하시면 특혜 많이 드리겠습니다  우리 가계 찜 부탁드려용,이미지는 없어요
2021년 9월 4일,서초동,컬투치킨-서초1호점,ch**님,2021년 9월 4일,칠리새우탕수치킨/1(치킨 종류 추가 선택(순살 변경)),음식은 맛있습니다 ㅎ,5,5,1,컬투 치킨 주문해셔서 너무 감사합니다 음식이 입에 맞으셨다니 다행이네요 감사합니다손님 만족할 수 있도록 최선을 다하겠습니다 자주 주문하시면 특혜 많이 드리겠습니다  우리 가계 찜 부탁드려용,이미지는 없어요
2021년 9월 4일,서초동,컬투치킨-서초1호점,py**님,2021년 9월 4일,"마후라치킨/1(치킨 종류 추가 선택(변경 안함)),매후라양념치킨/1(치킨 종류 추가 선택(변경 안함))",처음시켜봤는데 맛있어요,5,5,5,컬투 치킨 주문해셔서 너무 감사합니다 음식이 입에 맞으셨다니 다행이네요 감사합니다손님 만족할 수 있도록 최선을 다하겠습니다 자주 주문하시면 특혜 많이 드리겠습니다  우리 가계 찜 부탁드려용,이미지는 없어요
2021년 9월 4일,서초동,컬투치킨-서초1호점,jj**님,2021년 9월 4일,메후라반반치킨/1(치킨 종류 추가 선택(변경 안함)),가성비최고에용~~잘먹었어요,5,5,5,컬투 치킨 주문해셔서 너무 감사합니다 음식이 입에 맞으셨다니 다행이네요 감사합니다손님 만족할 수 있도록 최선을 다하겠습니다 자주 주문하시면 특혜 많이 드리겠습니다  우리 가계 찜 부탁드려용,https://rev-static.yogiyo.co.kr/20b3e21c6b79368511b93328432cc23f_tn.jpg
2021년 9월 4일,서초동,컬투치킨-서초1호점,cj**님,2021년 9월 4일,"마후라치킨/1(치킨 종류 추가 선택(변경 안함),추가 선택(치킨무 추가))",후라이드 맛집이네요,4,4,4,컬투 치킨 주문해셔서 너무 감사합니다 음식이 입에 맞으셨다니 다행이네요 감사합니다손님 만족할 수 있도록 최선을 다하겠습니다 자주 주문하시면 특혜 많이 드리겠습니다  우리 가계 찜 부탁드려용,https://rev-static.yogiyo.co.kr/9a815d7a58c9095c80f00cc76a90352e_tn.jpg
2021년 9월 4일,서초동,컬투치킨-서초1호점,tj**님,2021년 9월 4일,화끈화닭치킨/1(치킨 종류 추가 선택(윙봉 변경)),잘먹엇어용 조아용ㅎ,5,5,5,컬투 치킨 주문해셔서 너무 감사합니다 음식이 입에 맞으셨다니 다행이네요 감사합니다손님 만족할 수 있도록 최선을 다하겠습니다 자주 주문하시면 특혜 많이 드리겠습니다  우리 가계 찜 부탁드려용,https://rev-static.yogiyo.co.kr/3be3697fae70f9113d3ca8e24b74fb77_tn.jpg
2021년 9월 4일,서초동,컬투치킨-서초1호점,jm**님,2021년 9월 4일,마후라치킨/1(치킨 종류 추가 선택(변경 안함)),"맛잇어서 또 시켜먹었어요. 양이 많아서 셋이서 먹어도 남아요:) 닭도 신선하구 기름도 깨끗한 걸 사용하시나봐요 정말 맛잇어요. 70분 도착예정이라 하셧는데, 20분만에 도착했습니다 ㅎㅎㅎ 맛잇게 잘 먹겠습니다",5,5,5,컬투 치킨 주문해셔서 너무 감사합니다 음식이 입에 맞으셨다니 다행이네요 감사합니다손님 만족할 수 있도록 최선을 다하겠습니다 자주 주문하시면 특혜 많이 드리겠습니다  우리 가계 찜 부탁드려용,https://rev-static.yogiyo.co.kr/4088b931b06df29817ff100da06822e7_tn.jpg
2021년 9월 4일,서초동,컬투치킨-서초1호점,wo**님,2021년 9월 4일,어니언크림새우치킨/1(치킨 종류 추가 선택(순살 변경)),맛있게 잘먹었습니다~~!!,5,5,5,컬투 치킨 주문해셔서 너무 감사합니다 음식이 입에 맞으셨다니 다행이네요 감사합니다손님 만족할 수 있도록 최선을 다하겠습니다 자주 주문하시면 특혜 많이 드리겠습니다  우리 가계 찜 부탁드려용,https://rev-static.yogiyo.co.kr/c21f7b8722ad89722bf71ab53aafeba7_tn.jpg
2021년 9월 4일,서초동,컬투치킨-서초1호점,qk**님,2021년 9월 4일,컬투치킨/1(치킨 종류 추가 선택(순살 변경)),배달은 행사때문에 느렸지만 예상시간 내로 왔고 음식은 진짜 맛있네요 ㅎㅎ 순살이 뻑살 다리살 반반이라 좋습니다,5,5,4,컬투 치킨 주문해셔서 너무 감사합니다 음식이 입에 맞으셨다니 다행이네요 감사합니다손님 만족할 수 있도록 최선을 다하겠습니다 자주 주문하시면 특혜 많이 드리겠습니다  우리 가계 찜 부탁드려용,https://rev-static.yogiyo.co.kr/107ca1fa80ee01277a3ee777e77b9dd6_tn.jpg
2021년 9월 4일,서초동,컬투치킨-서초1호점,ja**님,2021년 9월 4일,간장마요치킨/1(치킨 종류 추가 선택(변경 안함)),"후라이드 양념이 지겨워서 이거 시켜봤는데 정말 요리메뉴란 이름이 어울릴 정도로 맛있네요행사 기간이라 배달은 1시간 이상 소요되고요그렇지만 배달기사분 바쁘신데도 문 쾅쾅거리지 않고 기다려주시고, 그리고 제가 치킨소금을 좋아해서 요청했는데 바쁘실텐데도 잊지않고 보내주셨네요양도 요새 대부분의 치킨들이 1마리로 두명이 먹기엔 양이 적죠.근데 이건 2인 1닭해도 될만큼 양 많습니다. 감사합니다.",5,5,5, 손님의 믿음 받아서 기분 날아서 우리 너무 행복합니다소중한 리뷰 남겨주셔서 너무 감사합니다 이제 서비스이나 특혜 있으니까 자주 시키세요앞으로도 정성껏 맛있는 음식을 드릴게요 ,https://rev-static.yogiyo.co.kr/bcf45b444af1a74971e53933357287eb_tn.jpg
