회사이름,회사코드,주식가격,가격변동,시가총액,per,업종1,업종2,신용도1,신용도2,신용도3,매출2016,매출2017,매출2018,매출2019,매출2020,4년전대비,3년전대비,2년전대비,1년전대비,자산2016,자산2017,자산2018,자산2019,자산2020,부채2016,부채2017,부채2018,부채2019,부채2020,자본2016,자본2017,자본2018,자본2019,자본2020,유보율16,유보율17,유보율18,유보율19,유보율20,매출-4,매출-3,매출-2,매출-1,매출-0,4분기전대비,3분기전대비,2분기전대비,1분기전대비,자산-4,자산-3,자산-2,자산-1,자산-0,부채-4,부채-3,부채-2,부채-1,부채-0,유보-4,유보-3,유보-2,유보-1,유보-0
태양금속,4100,1345,25,494.0,,KSE  코스피 운수장비,FICS  자동차부품,B+ ,B+ ,,4770.0,4692.0,4492.0,4709.0,4044.0,0.8477987421383648,0.8618925831202046,0.9002671415850401,0.8587810575493735,3731,3771,3963,3899,4423,2652,2732,2985,3218,3428,1078,1038,978,681,994,438.51,416.67,386.35,237.36,394.07,1026,1246,1160,1130,1119,1.090643274853801,0.8980738362760835,0.9646551724137931,0.9902654867256637,3896,4423,4473,4474,4465,3098,3428,3436,3426,3457,296.29,394.07,415.43,420.02,400.59
다산네트웍스,39560,7030,-20,2558.0,,KOSDAQ  코스닥 IT H/W,FICS  통신장비,A,A,,1889.0,3068.0,3568.0,4407.0,4050.0,2.1439915299100054,1.320078226857888,1.1350896860986548,0.9189925119128659,3713,3456,3660,4535,4528,2236,1821,1985,2212,2217,1477,1635,1675,2323,2312,962.95,950.32,809.23,862.4,767.49,1229,1195,1049,1093,1176,0.9568755085435313,0.9841004184100418,1.121067683508103,1.0759377859103385,4701,4528,4929,4967,5151,2150,2217,2228,2096,2288,913.72,767.49,788.61,856.06,842.41
휴온스,243070,54700,400,5940.0,10.69,KOSDAQ  코스닥 제조,FICS  제약,A,A,,1690.0,2848.0,3286.0,3650.0,4067.0,2.406508875739645,1.4280196629213484,1.237674984783932,1.1142465753424657,1793,2160,2514,3003,4165,836,917,837,1021,1730,957,1243,1677,1982,2435,3100.58,3883.57,3921.82,4256.4,4860.32,1060,1025,998,1111,1123,1.0594339622641509,1.095609756097561,1.125250501002004,1.0108010801080107,3557,4165,4312,4070,4321,1324,1730,1842,1513,1608,4403.81,4860.32,4472.08,4637.14,4921.14
한진칼,180640,57400,-800,38308.0,,KSE  코스피 운수창고,FICS  항공운수,BBB,BBB,,9910.0,11497.0,13049.0,12035.0,4088.0,0.41251261352169527,0.35557101852657214,0.3132807111656066,0.33967594515995014,20620,27758,28501,26937,34886,9555,10623,11261,12730,18243,11065,17135,17239,14207,16643,573.48,921.82,919.65,735.32,806.65,838,831,746,1011,997,1.1897374701670644,1.1997593261131168,1.3364611260053618,0.9861523244312562,25321,34886,35643,35110,35326,15524,18243,19974,19777,19835,481.02,806.65,767.51,751.46,733.89
코리아에프티,123410,3345,55,931.0,25.3,KOSDAQ  코스닥 제조,FICS  자동차부품,,,BB ,3667.0,3481.0,3880.0,4387.0,4097.0,1.1172620670848106,1.1769606434932491,1.0559278350515464,0.9338956006382494,3041,3271,3341,3329,3639,1786,2046,2130,2071,2351,1255,1225,1211,1258,1287,4176.35,4072.27,4026.77,4192.71,4287.61,1037,1392,1130,1181,1131,1.0906460945033751,0.8125,1.0008849557522124,0.9576629974597799,3599,3639,3822,3983,3954,2379,2351,2462,2572,2542,4058.64,4287.61,4548.8,4736.06,4732.75
한국카본,17960,10600,0,4660.0,8.12,KSE  코스피 기계,FICS  화학,,,,2576.0,2391.0,2267.0,2734.0,4117.0,1.5982142857142858,1.7218736930154748,1.816056462284958,1.505852231163131,3895,3664,3601,3976,4783,734,561,564,849,978,3160,3103,3037,3127,3805,1421.61,1395.6,1365.48,1406.5,1658.55,1239,729,1021,1063,781,0.6303470540758677,1.0713305898491083,0.7649363369245837,0.7347130761994356,4741,4783,4881,4843,4910,1022,978,1074,951,947,1619.64,1658.55,1659.21,1697.77,1733.56
모다이노칩,80420,3345,30,2667.0,25.07,KOSDAQ  코스닥 IT H/W,FICS  전자 장비 및 기기,A,A,,1830.0,3118.0,3212.0,3201.0,4122.0,2.2524590163934426,1.322001282873637,1.2833125778331258,1.2877225866916588,5879,6551,6442,8975,8909,3373,3640,2926,5387,5169,2506,2911,3516,3588,3740,1311.21,1496.03,1626.88,764.06,774.29,845,1229,946,1068,843,0.9976331360946745,0.6859235150528885,0.8911205073995772,0.7893258426966292,9612,8909,8986,9177,9317,5943,5169,5217,5412,5623,759.11,774.29,781.26,785.65,772.11
SUN&L,2820,4910,25,619.0,,KSE  코스피 종이목재,FICS  종이 및 목재,A1 ,A1 ,,5512.0,6218.0,5623.0,4559.0,4125.0,0.7483671988388969,0.6633965905435831,0.7335941668148676,0.9048036850186444,5779,6153,6253,5436,5284,2954,3502,3702,3268,3251,2825,2650,2551,2168,2033,2123.2,2007.8,1939.17,1647.63,1558.57,987,1017,1071,1171,1114,1.1286727456940222,1.095378564405113,1.0401493930905696,0.9513236549957301,5270,5284,5103,5661,5761,3085,3251,3034,3565,3707,1670.33,1558.57,1588.12,1610.38,1576.73
이건홀딩스,39020,5120,-140,1156.0,,KOSDAQ  코스닥 제조,FICS  건축자재,B- ,B- ,,1629.0,2070.0,3077.0,4703.0,4135.0,2.538367096378146,1.997584541062802,1.343841403964901,0.8792260259408888,2596,2580,6773,6803,6453,1623,1594,4081,3954,3678,973,986,2692,2848,2776,617.87,627.01,536.61,587.91,573.65,1016,1080,1024,1181,1182,1.1633858267716535,1.0944444444444446,1.154296875,1.0008467400508043,6920,6453,6700,6733,6897,4061,3678,3840,3803,3879,582.23,573.65,588.48,604.1,617.47
한국특강,7280,3355,15,1786.0,35.26,KSE  코스피 철강및금속,FICS  금속 및 광물,B,B,,2472.0,3463.0,3650.0,3910.0,4153.0,1.6800161812297734,1.1992492058908462,1.1378082191780823,1.062148337595908,3556,3441,3417,3175,3523,2968,2823,2470,2461,2509,589,618,947,714,1014,553.14,585.92,485.23,341.43,280.87, ,0, , , ,,,,, ,3523, , , , ,2509, , , , ,280.87, , , 
화성산업,2460,13400,250,1668.0,5.02,KSE  코스피 건설업,FICS  건설,,,A3-,4943.0,5680.0,4752.0,4514.0,4193.0,0.8482702812057455,0.7382042253521127,0.8823653198653199,0.9288879042977404,5041,5759,6409,6126,5805,1915,2273,2661,2416,1860,3126,3487,3748,3710,3945,407.01,465,506.99,500.89,537.82,699,682,674,865,1171,1.6752503576537912,1.717008797653959,1.7373887240356083,1.353757225433526,5620,5805,5750,7077,7428,1660,1860,1830,3101,3385,540.34,537.82,533.97,543.15,553.84
케이프,64820,4650,140,1437.0,15.55,KOSDAQ  코스닥 제조,FICS  조선,A,A,,1221.0,2306.0,2546.0,3515.0,4202.0,3.4414414414414414,1.8222029488291414,1.650432050274941,1.195448079658606,14698,13233,22192,19497,20807,13079,11516,20365,17572,18674,1619,1717,1827,1925,2133,1271.18,1078.88,1023.97,1060.18,1036.9,998,900,1011,984,944,0.9458917835671342,1.048888888888889,0.933728981206726,0.959349593495935,30210,20807,27465,30274,31086,28123,18674,25268,27740,28509,1051.73,1036.9,1057.64,1261.4,1284.52
코웰패션,33290,7900,50,6992.0,11.55,KOSDAQ  코스닥 유통,FICS  섬유 및 의복,A,A,,2497.0,3094.0,3394.0,3947.0,4264.0,1.7076491790148178,1.3781512605042017,1.2563347083087801,1.080314162655181,2085,2730,3218,3644,3723,733,1009,1026,1080,832,1352,1721,2192,2563,2892,191.25,262.89,362.36,451.71,548.21,880,1228,1062,1209,1096,1.2454545454545454,0.8925081433224755,1.0320150659133709,0.9065343258891646,3745,3723,5106,5279,5715,986,832,1150,1113,1468,520.06,548.21,775.77,819.62,835.23
삼강엠앤티,100090,22050,50,8065.0,92.07,KOSDAQ  코스닥 제조,FICS  조선,,,BB-,1731.0,1231.0,1440.0,3845.0,4272.0,2.467937608318891,3.470349309504468,2.966666666666667,1.1110533159947984,2383,5305,5381,6279,6600,1653,2811,3124,4322,4263,730,2494,2257,1958,2337,766.29,1816.16,1028.99,865.76,861.06,730,1033,1073,1094,1344,1.841095890410959,1.3010648596321395,1.2525629077353215,1.2285191956124315,6246,6600,7173,7354,7570,3944,4263,4719,4931,5061,872.83,861.06,911.75,900.77,927.07
티케이케미칼,104480,5590,-40,5081.0,,KOSDAQ  코스닥 제조,FICS  화학,,,BBB,6124.0,7144.0,7890.0,6208.0,4293.0,0.7010124101894187,0.6009238521836506,0.544106463878327,0.6915270618556701,6428,6320,6832,6802,6789,3956,3791,4236,4085,4117,2472,2529,2596,2717,2672,465.93,478.45,493.24,519.82,510.02,1046,1102,1268,1610,1852,1.7705544933078394,1.6805807622504538,1.4605678233438486,1.1503105590062113,6803,6789,7603,8770,10714,4104,4117,4373,4726,5056,515.89,510.02,632.88,789.62,1145.11
태경산업,15890,6800,40,1988.0,53.19,KSE  코스피 화학,FICS  복합 산업,BBB,BBB,,4447.0,5637.0,5635.0,5196.0,4306.0,0.9682932313919497,0.7638814972503104,0.7641526175687666,0.8287143956889915,4984,4762,5427,5614,5413,2358,2171,2324,2182,1957,2626,2591,3103,3432,3456,1109.44,1253.52,1560.01,1624.05,1611.17,1021,1104,1121,1235,1367,1.3388834476003917,1.2382246376811594,1.2194469223907225,1.1068825910931175,5484,5413,5415,5444,5489,2085,1957,1980,1921,1856,1598.64,1611.17,1594.88,1628.8,1675.33
서울바이오시스,92190,12650,-150,4835.0,43.94,KOSDAQ  코스닥 IT H/W,FICS  디스플레이 및 관련부품,A,A,,2781.0,3867.0,3864.0,3506.0,4313.0,1.550880978065444,1.1153348849237135,1.11620082815735,1.2301768397033657,3317,3494,4140,5791,5829,2388,2080,2530,3916,3635,928,1414,1610,1875,2193,552.07,749.86,756.37,780.89,819.08,1207,1205,1218,1312,1306,1.0820215410107705,1.083817427385892,1.0722495894909687,0.9954268292682927,6083,5829,6604,7252,7831,3936,3635,4121,4719,5103,854.74,819.08,850.46,873.27,922.48
NPC,4250,9770,270,3588.0,21.75,KSE  코스피 화학,FICS  용기 및 포장,,,A3-,3779.0,3863.0,4149.0,4545.0,4313.0,1.1413072241333686,1.1164897747864355,1.039527597011328,0.9489548954895489,3993,3804,3928,4038,4106,1530,1298,1318,1196,1152,2463,2506,2610,2842,2954,1069.03,1093.25,1143.02,1249.07,1302.38,1079,1123,1115,1239,1255,1.1631139944392956,1.1175422974176314,1.1255605381165918,1.012913640032284,4125,4106,4225,4875,4922,1186,1152,1231,1813,1756,1295.21,1302.38,1321.37,1354.17,1403.31
한전기술,52690,85000,-1700,32487.0,161.15,KSE  코스피 서비스업,FICS  에너지 시설 및 서비스,,,AA ,5060.0,4902.0,4337.0,4486.0,4317.0,0.8531620553359683,0.8806609547123623,0.9953885174083468,0.9623272403031654,7755,7622,7715,7352,7003,3648,3051,3101,2430,2012,4107,4570,4614,4922,4991,5407.43,6013.71,6070.6,6473.95,6563.72,954,1584,805,750,883,0.9255765199161425,0.5574494949494949,1.0968944099378881,1.1773333333333333,6761,7003,7035,6883,6800,1911,2012,2115,1937,1862,6380.17,6563.72,6471.36,6505.23,6494.61
TCC스틸,2710,8390,-90,1972.0,,KSE  코스피 철강및금속,FICS  금속 및 광물,,,BB+,4445.0,3914.0,4132.0,4372.0,4318.0,0.9714285714285714,1.1032192130812468,1.0450145208131656,0.9876486733760292,2861,2787,3048,3142,3068,1852,1778,1925,1974,1856,1009,1009,1122,1168,1211,374.25,374.6,419.24,439.86,415.07,1068,1071,1168,1255,1424,1.3333333333333333,1.3295985060690942,1.2191780821917808,1.1346613545816733,3212,3068,3147,3411,3824,2045,1856,1897,2077,2400,411.59,415.07,421.8,457.87,497.07
아이디스홀딩스,54800,13100,-150,1356.0,39.88,KOSDAQ  코스닥 기타서비스,FICS  컴퓨터 및 주변기기,,,,4164.0,4382.0,5563.0,5078.0,4322.0,1.0379442843419788,0.9863076220903697,0.7769189286356283,0.8511224891689642,5542,7747,8000,7996,7870,779,2014,1888,1832,1734,4763,5733,6112,6163,6136,3689.83,4033.01,4449.56,4236.52,4443.77,976,1054,1126,1270,1462,1.4979508196721312,1.3870967741935485,1.2984014209591475,1.1511811023622047,7914,7870,8107,9032,9408,1668,1734,1979,2144,2365,4491.86,4443.77,4497.29,4701.4,4854.05
아진산업,13310,3070,50,1191.0,,KOSDAQ  코스닥 제조,FICS  자동차부품,BB ,BB ,,5060.0,4279.0,3969.0,4408.0,4407.0,0.8709486166007905,1.0299135311988783,1.1103552532123961,0.9997731397459165,5213,5073,5607,6547,6278,3855,3630,3920,4534,4265,1358,1443,1688,2013,2013,1997.32,2076.04,1035.13,999.79,959.06,1312,1193,1171,1318,1030,0.7850609756097561,0.8633696563285834,0.8795900939368061,0.7814871016691958,6778,6278,6430,6593,6527,4711,4265,4327,4482,4385,1028.93,959.06,983.82,988.25,1003.7
엘비세미콘,61970,13450,200,5889.0,21.77,KOSDAQ  코스닥 IT H/W,FICS  반도체 및 관련장비,A,A,C-,1357.0,1318.0,2757.0,3904.0,4428.0,3.2630803242446573,3.359635811836115,1.6060935799782372,1.1342213114754098,2123,2365,3794,4786,5275,1181,1360,2272,2893,3092,942,1004,1522,1893,2183,330.51,358.69,432.51,583.8,695.47,1175,1203,1139,1216,1294,1.1012765957446808,1.0756442227763923,1.1360842844600527,1.0641447368421053,4920,5275,6035,6597,6735,2862,3092,3764,3409,3426,642.73,695.47,728.15,884.38,926.84
벽산,7210,3615,-150,2478.0,,KSE  코스피 비금속광물,FICS  건축자재,,,A3+,4438.0,4147.0,4324.0,4335.0,4442.0,1.0009013068949977,1.0711357607909333,1.0272895467160037,1.0246828143021915,4584,4517,4746,4627,4644,1781,1598,1789,1712,1727,2803,2918,2957,2915,2918,613.93,640.48,656.25,641.61,642.44,1080,1236,1058,1210,1169,1.0824074074074075,0.9457928802588996,1.1049149338374291,0.9661157024793389,4767,4644,4644,4781,4719,1837,1727,1716,1833,1763,644.18,642.44,643.9,649.2,650.78
신영증권,1720,59900,100,5622.0,5.19,KSE  코스피 증권,FICS  증권,A1 ,A1 ,A1 ,2026.0,2281.0,2272.0,1493.0,4450.0,2.1964461994077,1.9508987286277948,1.9586267605633803,2.9805760214333556,86780,87766,99442,96293,98208,75629,76189,87733,84605,84197,11151,11578,11709,11688,14011,1343.12,1402.5,1461.47,1465.79,1724.02,1027,1336,1130,960,625,0.6085686465433301,0.46781437125748504,0.5530973451327433,0.6510416666666666,105834,104720,98208,104912,103607,93352,91387,84197,90845,89371,1572.22,1674.3,1724.02,1735.62,1754.8
지엠비코리아,13870,5950,270,1135.0,,KSE  코스피 운수장비,FICS  자동차부품,,,BB-,4951.0,4668.0,4572.0,4775.0,4458.0,0.900424156736013,0.9550128534704371,0.9750656167979003,0.9336125654450261,4663,4689,4752,4869,4885,2374,2305,2441,2532,2604,2290,2383,2311,2337,2281,2225.68,2302.13,2235.56,2271.68,2210.58,1139,1309,1303,1302,1252,1.0992098331870062,0.9564553093964858,0.9608595548733692,0.9615975422427036,4785,4885,5269,5128,5095,2544,2604,2960,2791,2725,2171.23,2210.58,2237.65,2263.77,2294.32
NICE평가정보,30190,18700,350,11354.0,24.07,KOSDAQ  코스닥 기타서비스,FICS  상업서비스,A,A,,3455.0,3604.0,3838.0,4109.0,4460.0,1.2908827785817656,1.237513873473918,1.1620635747785304,1.0854222438549526,2187,2347,2681,3191,3688,633,631,697,949,1100,1553,1715,1984,2242,2588,411.76,486.65,574.99,660.05,774.1,1099,1096,1172,1222,1124,1.0227479526842584,1.0255474452554745,0.9590443686006825,0.9198036006546645,3536,3688,3687,3756,3871,1053,1100,1109,1016,1006,739.57,774.1,770.74,824.24,865.15
교촌에프앤비,339770,16450,100,4110.0,14.86,KSE  코스피 유통업,FICS  식료품,A,A,,2911.0,3255.0,3391.0,3801.0,4476.0,1.5376159395396771,1.375115207373272,1.319964612208788,1.1775848460931333,589,717,1122,1581,2295,340,422,573,778,760,249,295,549,802,1535,8499.93,10080.57,420,660.68,1120.44,1124,1197,1239,1234,1307,1.1628113879003559,1.0918964076858815,1.0548829701372073,1.059157212317666, ,2295,2362,2368,2453, ,760,795,747,716, ,1120.44,1145.88,1188.23,1280.62
대유플러스,300,1305,90,1579.0,,KSE  코스피 전기전자,FICS  자동차부품,,,,4341.0,4577.0,5034.0,4573.0,4529.0,1.0433079935498732,0.9895127812977933,0.8996821613031386,0.9903783074568118,9412,9473,10000,10891,4732,8253,8251,8631,9282,3522,1159,1222,1369,1610,1210,84.69,65.81,56.14,72.43,66.44,1304,1169,1233,1134,1298,0.995398773006135,1.1103507271171942,1.0527169505271694,1.144620811287478,4631,4732,4709,5153,5594,3384,3522,3450,3750,4141,73.57,66.44,68.84,83.57,88.72
KTis,58860,2500,15,870.0,11.78,KSE  코스피 서비스업,FICS  상업서비스,,,A2 ,4367.0,4381.0,4508.0,4510.0,4536.0,1.038699335928555,1.0353800502168455,1.0062111801242235,1.0057649667405766,2214,2238,2292,3118,2943,641,626,690,1436,1269,1573,1612,1603,1683,1674,825.08,847.75,842.01,888.11,893.96, ,0, , , ,,,,, ,2943, , , , ,1269, , , , ,893.96, , , 
파라다이스,34230,15000,100,13641.0,,KOSDAQ  코스닥 오락 문화,FICS  호텔 및 레저,A- ,A- ,A- ,6949.0,6680.0,7876.0,9794.0,4539.0,0.6531875089940998,0.6794910179640719,0.5763077704418487,0.46344700837247294,23080,24353,31508,34704,33135,9984,11420,15247,18662,18800,13097,12933,16261,16042,14336,2175.56,2069.51,2660.62,2647.92,2385.36,906,1040,966,846,1218,1.3443708609271523,1.1711538461538462,1.2608695652173914,1.4397163120567376,33137,33135,32860,33043,33685,18053,18800,18715,18619,19085,2521.05,2385.36,2355.8,2401.35,2444.63
상상인,38540,8140,10,4504.0,7.26,KOSDAQ  코스닥 IT S/W & SVC,FICS  상호저축은행,,,B,2839.0,3976.0,4844.0,5414.0,4542.0,1.5998591053187743,1.142354124748491,0.9376548307184145,0.8389360916143332,14359,20437,28428,36272,36059,12414,17494,24111,30085,29144,1945,2942,4317,6187,6915,325.59,534.86,818.78,831.71,936.26,1158,1108,1130,1737,1235,1.0664939550949915,1.114620938628159,1.092920353982301,0.7109959700633276,34247,36059,44617,43374,47060,27576,29144,37502,35881,39328,900.19,936.26,964.8,1045.79,1087.38
인터지스,129260,3445,45,1025.0,20.18,KSE  코스피 운수창고,FICS  해상운수,B+ ,B+ ,A3-,4654.0,5020.0,4924.0,4782.0,4583.0,0.9847443059733563,0.9129482071713148,0.9307473598700243,0.9583856127143454,5142,5092,4701,4200,3860,2933,2663,2468,2398,1968,2208,2429,2234,1802,1892,1272.77,1433.3,1307.91,1127.34,1196.28,1123,1202,1220,1410,1568,1.396260017809439,1.3044925124792013,1.2852459016393443,1.1120567375886525,4245,3860,3931,3818,3891,2364,1968,2004,1803,1813,1177.77,1196.28,1218.88,1277.76,1320.24
해성디에스,195870,48750,-1050,8288.0,27.63,KSE  코스피 전기전자,FICS  반도체 및 관련장비,A,A,C,2762.0,3251.0,3633.0,3814.0,4587.0,1.660753077480087,1.4109504767763765,1.2625928984310488,1.202674357629785,2510,2904,3062,3266,3832,896,1093,1099,1180,1514,1614,1811,1964,2085,2318,89.55,112.87,130.98,145.34,172.75,1190,1135,1375,1594,1709,1.4361344537815126,1.505726872246696,1.242909090909091,1.0721455457967377,3737,3832,4023,4273,4635,1434,1514,1688,1773,1906,170.99,172.75,174.71,191.99,218.99
인지컨트롤스,23800,14650,650,2246.0,,KSE  코스피 운수장비,FICS  자동차부품,A,A,A,6240.0,5409.0,5041.0,4942.0,4587.0,0.7350961538461539,0.8480310593455352,0.9099385042650268,0.9281667341157426,4803,4569,4554,5079,5113,2725,2556,2576,3204,3242,2078,2013,1978,1875,1871,2526.2,2459.55,2435.51,2291.62,2253.22,1185,1398,1222,1174,1082,0.9130801687763713,0.7739628040057225,0.8854337152209493,0.9216354344122658,5107,5113,5232,5196,5227,3174,3242,3310,3233,3237,2333.56,2253.22,2313.9,2367.84,2402.25
동양이엔피,79960,18850,600,1482.0,6.3,KOSDAQ  코스닥 IT H/W,FICS  전자 장비 및 기기,B,B,,4406.0,4247.0,3911.0,4827.0,4614.0,1.047208352246936,1.0864139392512362,1.1797494246995652,0.9558732131758857,2611,2696,2658,2872,3268,702,741,693,685,850,1909,1954,1965,2187,2418,4794.96,4906.39,4930.57,5544.99,6051.93,1495,983,1203,1267,1383,0.9250836120401338,1.4069175991861649,1.1496259351620948,1.091554853985793,3308,3268,3452,3412,3514,886,850,998,879,882,6170.78,6051.93,6143.75,6345.76,6598.2
두산퓨얼셀,336260,51000,-500,33402.0,272.44,KSE  코스피 전기전자,FICS  전자 장비 및 기기,BBB,BBB,BBB,,,,2212.0,4618.0,,,,2.0877034358047015, , , ,4958,7902, , , ,3290,2776, , , ,1668,5125, , , ,2221.67,6162.78, ,0, , , ,,,,, ,7902, , , , ,2776, , , , ,6162.78, , , 
일신방직,3200,105000,500,2520.0,25.12,KSE  코스피 섬유의복,FICS  섬유 및 의복,,,A2 ,4783.0,4925.0,5039.0,4962.0,4649.0,0.971984110390968,0.9439593908629441,0.9226036912085731,0.9369205965336558,9048,8959,9373,9536,9642,2106,1910,2141,2304,2346,6942,7049,7232,7232,7296,5579.71,5678.69,5843.81,5849.51,5908.36,1090,1355,1379,1387,1451,1.3311926605504587,1.0708487084870848,1.0522117476432198,1.046142754145638,9658,9642,9894,10221,10463,2442,2346,2508,2622,2718,5843.21,5908.36,5983.3,6157.53,6277.55
두올,16740,4340,-45,1435.0,27.23,KSE  코스피 운수장비,FICS  자동차부품,,,BBB,2959.0,3450.0,4831.0,4659.0,4658.0,1.5741804663737748,1.3501449275362318,0.9641896087766508,0.9997853616655935,2206,3320,3466,3643,4057,989,1777,1827,1873,2223,1217,1542,1640,1771,1834,169.3,173.04,94.93,110.81,118.7,1234,1366,1173,1308,1176,0.9529983792544571,0.8609077598828697,1.0025575447570332,0.8990825688073395,4042,4057,4076,4114,4201,2194,2223,2262,2229,2259,120.47,118.7,117.35,126.24,133.12
SK아이이테크놀로지,361610,162000,3500,115502.0,106.34,KSE  코스피 전기전자,FICS  전자 장비 및 기기,A,A,B-,,,,2630.0,4693.0,,,,1.7844106463878326, , , ,7802,19916, , , ,3861,7834, , , ,3942,12083, , , ,1213.88,1825.76,1183,0, ,1552,1521,1.2857142857142858,,,0.9800257731958762, ,19916, ,30183,32158, ,7834, ,8352,9820, ,1825.76, ,2961.93,3033.06
솔브레인,357780,278900,1400,21694.0,34.29,KOSDAQ  코스닥 제조,FICS  반도체 및 관련장비,A,A,C-,,,,,4701.0,,,,, , , , ,7177, , , , ,2093, , , , ,5085, , , , ,12716.53,2305,2396,2392,2435,2759,1.1969631236442517,1.1515025041736227,1.153428093645485,1.1330595482546202,6799,7177,7304,7029,7412,1967,2093,1932,1339,1271,12081.97,12716.53,13436.2,14232.57,15368.31
메가스터디교육,215200,82100,3500,9739.0,45.2,KOSDAQ  코스닥 기타서비스,FICS  교육,A,A,,1745.0,2521.0,3569.0,4373.0,4747.0,2.720343839541547,1.8829829432764775,1.3300644438217988,1.085524811342328,2318,2844,3672,4328,5540,601,1066,1512,1823,2771,1717,1778,2160,2506,2769,14678.68,15287.13,18205.78,21208.55,22586.35,1257,1256,1722,1619,1960,1.5592680986475735,1.5605095541401275,1.1382113821138211,1.2106238418777022,4741,5540,6056,6013,6305,1982,2771,3264,2945,2856,22697.17,22586.35,22830.74,24930.87,27904.61
강원랜드,35250,24100,0,51560.0,,KSE  코스피 서비스업,FICS  호텔 및 레저,A,A,B-,16965.0,15478.0,14381.0,15201.0,4786.0,0.2821102269378131,0.30921307662488695,0.3328002225158195,0.31484770738767187,39790,41857,42312,44381,36416,7263,6844,6445,7204,3946,32527,35012,35868,37178,32470,3103.31,3335.69,3415.74,3538.18,3098.14,766,1313,974,2036,2452,3.2010443864229763,1.8674790555978675,2.517453798767967,1.2043222003929273,37434,36416,36000,36607,37243,4560,3946,3944,4344,4778,3135.94,3098.14,3059.39,3078.83,3097.63
해성산업,34810,13600,-100,3584.0,0.55,KOSDAQ  코스닥 금융,FICS  종이 및 목재,A- ,A- ,A- ,121.0,122.0,149.0,203.0,4794.0,39.6198347107438,39.295081967213115,32.1744966442953,23.61576354679803,1605,1700,1917,2123,12925,193,269,492,728,6108,1411,1431,1424,1395,6817,2785.96,2826.3,2812.92,2753.1,6666.06,2259,2432,2512,5452,5001,2.2138114209827355,2.0563322368421053,1.990843949044586,0.9172780630961115,12708,12925,19908,22994,23282,5967,6108,9066,10325,10443,6502.96,6666.06,5617.69,5715.75,5729.99
신세계 I&C,35510,193500,2000,3328.0,4.78,KSE  코스피 서비스업,FICS  IT 서비스,A,A,,2963.0,3202.0,3735.0,4560.0,4803.0,1.62099223759703,1.5,1.2859437751004017,1.0532894736842104,2209,2270,3058,2898,2837,553,607,1135,905,723,1656,1663,1923,1992,2113,1834.57,1903.77,2205.22,2286.22,3059.6, ,0, , , ,,,,, ,2837, , , , ,723, , , , ,3059.6, , , 
신성이엔지,11930,2105,-45,4296.0,,KSE  코스피 전기전자,FICS  에너지 시설 및 서비스,B+ ,B+ ,BB-,2172.0,5745.0,4247.0,4028.0,4824.0,2.2209944751381214,0.8396866840731071,1.1358606074876383,1.1976166832174777,6940,6829,4131,4166,4234,5717,6010,2991,2944,2320,1223,818,1141,1222,1915,121.16,74.49,77.31,80.17,92.65,1382,1327,756,991,1102,0.7973950795947902,0.8304446119065562,1.4576719576719577,1.112008072653885,4496,4234,4605,4526,4535,2824,2320,2411,2483,2524,88.38,92.65,119.45,103.3,99.64
가온미디어,78890,16250,200,2576.0,85.27,KOSDAQ  코스닥 IT H/W,FICS  셋톱 박스,,,,4369.0,5284.0,6098.0,6010.0,4831.0,1.1057450217441063,0.9142694928084785,0.7922269596589046,0.8038269550748752,2393,2670,3258,3076,3305,1236,1438,1882,1517,1721,1157,1231,1376,1559,1584,1705.66,1806.04,1859.8,2068.4,2067.6,1371,1233,1215,1375,1492,1.088256746900073,1.2100567721005677,1.2279835390946503,1.085090909090909,3638,3305,3549,3839,3955,2061,1721,1874,2082,2121,2080.02,2067.6,2074.37,2184.31,2282.93
