크롤링시간,지역,가게이름,아이디,몇시간전,주문내용,댓글,맛,양,배달,사장,사진주소
2021년 3월 29일,서초동,페리카나-서초동점,se**님,2021년 3월 29일,B세트（후라이드＋양념치킨＋콜라 1.25L）/1,배달도 빠르고 갓튀겨서 와서 따끈따끈한상태로 먹어서 넘넘 맛있었어요!! 양도많고 치킨살도 맛있네요! 만족하면서 먹었습니다~!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/ea4af9052f67a363e3db0ff5d5451487_tn.jpg
2021년 3월 25일,서초동,페리카나-서초동점,mu**님,2021년 3월 25일,순살떡양념치킨/1,너무 너무 너무 너무 맛있어요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/86f5006deb742168391cac0d17b23536_tn.jpg
2021년 3월 19일,서초동,페리카나-서초동점,th**님,2021년 3월 19일,순살양념 치킨/1,아주맛있게 잘 먹었습니다!!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/590159eff04252774e1bc20a57b70879_tn.jpg
2021년 3월 17일,서초동,페리카나-서초동점,ju**님,2021년 3월 17일,순살양념 치킨/1,처음 시켜봤는데 너~ 무 맛있네요. 지금 먹다가 사진찍었네요^^ 단골될듯..번창하세요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 3월 13일,서초동,페리카나-서초동점,wi**님,2021년 3월 13일,"반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨),사이드 추가 선택(콜라 1.25L 변경))",맛있습니다. 배달 예상시간보다 빨리오네요,3,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 3월 9일,서초동,페리카나-서초동점,su**님,2021년 3월 9일,"반반（후라이드 반＋양념 반）/1(치킨 선택(순살 치킨),사이드 추가 선택(콜라 500mL 변경))",기름 상태가 깨끗한지 튀김이 신선한 느낌이랄까 ㅎㅎ 역시 페리카나 양도 좋고 ~ 맛도 최고고요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/b8d3057b208241db69748e379ac13aef_tn.jpg
2021년 3월 7일,서초동,페리카나-서초동점,ma**님,2021년 3월 7일,반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨)),아주 맛있게 먹었어요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 3월 7일,서초동,페리카나-서초동점,wn**님,2021년 3월 7일,"반반（후라이드 반＋양념 반）/1(치킨 선택(순살 치킨),사이드 추가 선택(페리치즈볼 5개 추가))",간만에 옛날치킨맛 느낄수있어서 너무마싯게 잘먹었습니다 또시켜먹을거같아요!!!!꿀맛,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/40dcb0759e31b0471f05354e62c96a9c_tn.jpg
2021년 3월 5일,서초동,페리카나-서초동점,po**님,2021년 3월 5일,B세트（후라이드＋양념치킨＋콜라 1.25L）/1,너무 바삭하고 맛나요 역시 페리카나😊,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 3월 3일,서초동,페리카나-서초동점,as**님,2021년 3월 3일,"반반（후라이드 반＋핫양념 반）/1(치킨 선택(순살 치킨),사이드 추가 선택(사이다 1.25L 변경))",양 겁나 적네.. 하고 먹었는데 배 찢어질뻔..ㄷㄷㄷ양 많아여ㅋㅋㅋㅋㅋㅋㅋㅋ,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 3월 1일,서초동,페리카나-서초동점,ra**님,2021년 3월 1일,1세트（순살양념＋순살후라이드＋콜라 1.25L）/1,치킨치킨 치킨치킨치킨,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/b0fb166739e3e6fb792839b4f327a0f3_tn.jpg
2021년 2월 26일,서초동,페리카나-서초동점,mi**님,2021년 2월 26일,"순살양념 치킨/1,츄러스치즈볼 5개/1",양념은 페리카나가 진리죠 ㅎㅎㅎ근데 치즈볼도 꼭 먹으세요 ㅠㅠ,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/938de4192c6a37aade3f12fc914f39c2_tn.jpg
2021년 2월 24일,서초동,페리카나-서초동점,Su**님,2021년 2월 24일,반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨)),배달도 빠르고 맛있었어요!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/962c1c019f3be756a31e06a2279a60df_tn.jpg
2021년 2월 23일,서초동,페리카나-서초동점,go**님,2021년 2월 23일,반반（양념 반＋마늘 반）/1(치킨 선택(뼈있는 치킨)),"양념도 괜찮고 살도 부드러움, 내가 돼지라서 양이 부족하다 느꼈을수도",5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 2월 23일,서초동,페리카나-서초동점,po**님,2021년 2월 23일,B세트（후라이드＋양념치킨＋콜라 1.25L）/1(사이드 추가 선택(무 추가)),치킨은 페리카나👍👍👍,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 2월 19일,서초동,페리카나-서초동점,qh**님,2021년 2월 19일,반반（후라이드 반＋양념 반）/1(치킨 선택(순살 치킨)),늘 시키는 구성인데 먹을 때마다 맛있어요ㅎㅎ!!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/996c1c58b56b3f66b12d934cb52a579c_tn.jpg
2021년 2월 15일,서초동,페리카나-서초동점,g8**님,2021년 2월 15일,반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨)),항상 믿고 시켜먹습니다. 사장님 감사해요! ^^,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 2월 13일,서초동,페리카나-서초동점,ss**님,2021년 2월 13일,1세트（순살양념＋순살후라이드＋콜라 1.25L）/1,서초로 이사오고 십년 넘게 단골 치킨집,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/bb91b668c624ec41b527c4e2d6bd1b75_tn.jpg
2021년 2월 12일,서초동,페리카나-서초동점,dl**님,2021년 2월 12일,"양념 치킨/1,콜라 500mL/1",퍽퍽살도 야들야들하고 맛있어요,5,5,0,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/5126863fbe52356b57c9c00d970c3ade_tn.jpg
2021년 2월 4일,서초동,페리카나-서초동점,tk**님,2021년 2월 4일,2세트（순살떡양념＋순살후라이드＋콜라 1.25L）/1,맛있어요ㄱㄴㅍㅍㅍㅋㅂㄱㅋ,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/e6854a3a340c2067d295f40d2228a91f_tn.jpg
2021년 2월 4일,서초동,페리카나-서초동점,kc**님,2021년 2월 4일,반반（후라이드 반＋양념 반）/1(치킨 선택(순살 치킨)),부드러운살 100프로라 100점,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/11350f99259d507737c1a4315311d9fd_tn.jpg
2021년 1월 31일,서초동,페리카나-서초동점,32**님,2021년 1월 31일,1세트（순살양념＋순살후라이드＋콜라 1.25L）/1(사이드 추가 선택(치즈스틱（6조각）추가)),"양념과 후라이드 모두 맛있고, 양도 넉넉하고, 배달도 따뜻한 채로 제 시간에 왔습니다. 단점이 없는게 최고의 장점이라고 생각합니다.",5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 1월 29일,서초동,페리카나-서초동점,ck**님,2021년 1월 29일,양념 치킨/1,양념은 페리카나입니다 :),5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 1월 29일,서초동,페리카나-서초동점,ps**님,2021년 1월 29일,2세트（순살떡양념＋순살후라이드＋콜라 1.25L）/1,맛있었슴다 양도 좋고요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 1월 28일,서초동,페리카나-서초동점,pa**님,2021년 1월 28일,"반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨),사이드 추가 선택(떡사리 추가))",일주일에 한 번은 시켜먹어요 맛있어요~,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 1월 28일,서초동,페리카나-서초동점,fr**님,2021년 1월 28일,"반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨),사이드 추가 선택(사이다 1.25L 변경))",따뜻하게 배달해주셔서 좋았어요~~,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 1월 24일,서초동,페리카나-서초동점,tk**님,2021년 1월 24일,반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨)),맛있어요ㄱㄴㅋㅋㅋㅋ,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/556ff0a60c8d5e09f06a075c9aba46f9_tn.jpg
2021년 1월 23일,서초동,페리카나-서초동점,b7**님,2021년 1월 23일,양념 치킨/1,맛있게 잘 먹엇습니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 1월 23일,서초동,페리카나-서초동점,sm**님,2021년 1월 23일,"반반（양념 반＋마늘 반）/1(치킨 선택(뼈있는 치킨),사이드 추가 선택(페리치즈볼 5개 추가))",맛있어요! 양념은 역시 페리카나!,5,4,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 1월 21일,서초동,페리카나-서초동점,le**님,2021년 1월 21일,양념 치킨/1,순살 양념최고!!!추억의맛,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 1월 21일,서초동,페리카나-서초동점,km**님,2021년 1월 21일,반반（양념 반＋마늘 반）/1(치킨 선택(순살 치킨)),페리카나 양념이 이리맛잇는지몰랏네요~~♡♡,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/b07b1d7971da48cf686d37155c2d6b2e_tn.jpg
2021년 1월 20일,서초동,페리카나-서초동점,kh**님,2021년 1월 20일,순살후라이드 치킨/1,잘받았습니다잘먹었습니다감사합니다,4,4,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 1월 20일,서초동,페리카나-서초동점,ho**님,2021년 1월 20일,반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨)),후라이드가 조금 아쉬웠어요. 바삭함이 덜했어요.,3,3,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 1월 15일,서초동,페리카나-서초동점,se**님,2021년 1월 15일,양념 치킨/1,배달 기사님도 친절하시고 치킨도 너무 맛있었어요!!,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 1월 14일,서초동,페리카나-서초동점,pa**님,2021년 1월 14일,B세트（후라이드＋양념치킨＋콜라 1.25L）/1,최고 오랜만에 먹으니까 진짜 맛있네요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 1월 13일,서초동,페리카나-서초동점,   손님,2021년 1월 13일,"반반（후라이드 반＋간장 반）/1(치킨 선택(순살 치킨),사이드 추가 선택(콜라 500mL 변경))",배달시간보다 빨리오셔서맛나게먹었습니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 1월 13일,서초동,페리카나-서초동점,jf**님,2021년 1월 13일,양념 치킨/1,양념 치킨 중에 최고 존엄.....더 이상 무슨 말이 필요하겠나요 👍👍👍,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/e2a3e871ed3e254afbc3285c4be8b3e4_tn.jpg
2021년 1월 12일,서초동,페리카나-서초동점,ch**님,2021년 1월 12일,"E세트（후라이드＋떡양념치킨＋콜라 1.25L）/1(사이드 추가 선택(무 추가,떡사리 추가))",넘맛있어서 이틀만에또시켰어요 떡이맛있어서 떡추가^^근데 저번엔 단무지추가했을때하나만왔는데그래서 단무지는 추가해야하나오나했는데오늘은 추가하니 두개가왔네요.. 저번에 단무지추가한게안온거였나봐요 ㅜㅜ,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/19b818bd63e985a8dbd1d2ec806af376_tn.jpg
2021년 1월 12일,서초동,페리카나-서초동점,pe**님,2021년 1월 12일,B세트（후라이드＋양념치킨＋콜라 1.25L）/1,양 많아요잘 먹었습니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/9dd58bab4e86cfc1148972ccc462425e_tn.jpg
2021년 1월 12일,서초동,페리카나-서초동점,se**님,2021년 1월 12일,순살양념 치킨/1,퍽퍽살 없이 다리살로된 순살양념.. 이거 히트네요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/b5889ae45b387a42d8521d8e25135f6e_tn.jpg
2021년 1월 11일,서초동,페리카나-서초동점,lw**님,2021년 1월 11일,"반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨),사이드 추가 선택(콜라 1.25L 변경))",푸라닭 이런 멋부린거 말고역시 오리지날 치킨이 짱임다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/48a7dfe7b628b8ed5173359d35bc63c1_tn.jpg
2021년 1월 10일,서초동,페리카나-서초동점,ch**님,2021년 1월 10일,E세트（후라이드＋떡양념치킨＋콜라 1.25L）/1(사이드 추가 선택(무 추가)),완전완전 맛있어요~~ 오랫만에 정말 치킨을먹었는데 오~~ 앞으로 자주시켜먹어야겠어요^^완맛!!  치킨집에서바로나온듯 완전 뜨겁게배달되서 더밋났어요~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/b452cd0ab6402bcebe044fb9cc957e86_tn.jpg
2021년 1월 10일,서초동,페리카나-서초동점,cs**님,2021년 1월 10일,반반（후라이드 반＋양념 반）/1(치킨 선택(순살 치킨)),와 여기 순살 진짜루 다리살 100프로네요 그게 제일 맘에 들어요!!!!!!! 양념 후라이드 반반인데 양념 소스 넉넉하게 주셔서후라이드도 양념에 또 찍어먹었어요 ㅋㅋㅋㅋ 만족만족,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/6292e8176cb2b70ea0c503a80a58f5c0_tn.jpg
2021년 1월 9일,서초동,페리카나-서초동점,   손님,2021년 1월 9일,순살양념 치킨/1(사이드 추가 선택(콜라 500mL 변경)),굿.. 양 배달 맛,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 1월 6일,서초동,페리카나-서초동점,dn**님,2021년 1월 6일,"반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨)),생맥주 1000cc/1",페리카나 치킨 역시 맛있어요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 1월 6일,서초동,페리카나-서초동점,iy**님,2021년 1월 6일,순살양념 치킨/1,마시써영ㅎㅎㅎㅎㅎㅎ,5,4,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 1월 5일,서초동,페리카나-서초동점,ju**님,2021년 1월 5일,순살떡양념치킨/1,정말 너무 너무 맛있어요 페리카나가 이렇게 맛있는데는 또ㅠ처음이에요 양념도 듬뿍 고기가 퍽퍽한부분도 하나도 없어요 다른곳들은 퍽퍽하고 양념도 적고 상자안에 은박지도 안깔아주시고 무성의한데 이곳은 정말 너무너무 한수위인 곳이 에요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/bf4b4c27cedc1e414ed52e0b2c0436e3_tn.jpg
2021년 1월 4일,서초동,페리카나-서초동점,mu**님,2021년 1월 4일,순살떡양념치킨/1(사이드 추가 선택(페리치즈볼 5개 추가)),진짜 너무 맛있어요 치킨 치즈볼 둘다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/971cca342ab734d2eb021f76314291c2_tn.jpg
2021년 1월 4일,서초동,페리카나-서초동점,po**님,2021년 1월 4일,B세트（후라이드＋양념치킨＋콜라 1.25L）/1,늘 치킨은 페리카나~~🙂,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 1월 4일,서초동,페리카나-서초동점,po**님,2021년 1월 4일,B세트（후라이드＋양념치킨＋콜라 1.25L）/1,맛있게 잘 먹었어요~~☺️,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/544611c18b48ed930d487cf7fd4e44d6_tn.jpg
2021년 1월 1일,서초동,페리카나-서초동점,ww**님,2021년 1월 1일,반반（양념 반＋마늘 반）/1(치킨 선택(뼈있는 치킨)),맛있어요~맛있어요~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/08a064a0ff8017f5aa194f657f25fbaa_tn.jpg
2020년 12월 31일,서초동,페리카나-서초동점,kt**님,2020년 12월 31일,1세트（순살양념＋순살후라이드＋콜라 1.25L）/1,맛잇게잘먹엇습니다웅양념이 존맛탱입니다용!!후라이드도 맛나구여❤,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/d18ac3a60b85ab91b0142992f5e64112_tn.jpg
2020년 12월 26일,서초동,페리카나-서초동점,gu**님,2020년 12월 26일,1세트（순살양념＋순살후라이드＋콜라 1.25L）/1(사이드 추가 선택(페리치즈볼 5개 추가)),걍 비비큐 시켜먹자,1,1,4,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 12월 25일,서초동,페리카나-서초동점,po**님,2020년 12월 25일,B세트（후라이드＋양념치킨＋콜라 1.25L）/1,☺️☺️☺️☺️☺️☺️☺️맛나게 먹었어요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 12월 25일,서초동,페리카나-서초동점,ks**님,2020년 12월 25일,"순살후라이드 치킨/1(사이드 추가 선택(콜라 1.25L 변경,양념소스추가))",배달비가 비싸긴한데 빠르니까 먹어요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 12월 24일,서초동,페리카나-서초동점,mu**님,2020년 12월 24일,순살양념 치킨/1(사이드 추가 선택(페리치즈볼 5개 추가)),순살 닭다리 살로 바뀌어서 훨씬 맛있네요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/55a6188eb501100eae9ff65c32d30443_tn.jpg
2020년 12월 23일,서초동,페리카나-서초동점,rl**님,2020년 12월 23일,순살양념 치킨/1,다음에 또 시켜먹을거 같아요. 양념맛이 전통적인 양념맛이네요 달짝찌근,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/22015fbd25246849fb20d5893e84fe84_tn.jpg
2020년 12월 22일,서초동,페리카나-서초동점,po**님,2020년 12월 22일,반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨)),또 생각나서 시켰어요 맛있어요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 12월 20일,서초동,페리카나-서초동점,he**님,2020년 12월 20일,양념 치킨/1,넘 맛있어요. 양념이 최고:)),5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
