time,지역,가게이름,아이디,주문내용,댓글,맛,양,배달,사진주소,sajang,ko_text,token_review,tagging,Noun,Adverb,Number,Verb,Adjective
2021년 10월 04일,당수동,코리엔탈깻잎두마리치킨-율천점,le**님,"두마리 2가지맛 선택/1(치킨선택1(간장),치킨선택2(（BEST）수원 왕갈비치킨))",맛있어요잘 먹었습니다,5,5,5,https://rev-static.yogiyo.co.kr/07ed06f52c32b81e836fd7602b951d17_tn.jpg,사장님 답글이 없어요 ,맛있어요잘 먹었습니다,"['맛있어요', '잘', '먹었습니다']","[('맛있어요', 'Adjective'), ('잘', 'Verb'), ('먹었습니다', 'Verb')]",[],,,",잘,먹었습니다",",맛있어요"
2021년 10월 04일,당수동,코리엔탈깻잎두마리치킨-율천점,sh**님,"두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(슈프림 양념))",요즘은 깻잎치킨만 먹네요,5,5,5,https://rev-static.yogiyo.co.kr/1c452a0d1e16723ba6b19941f39a54b0_tn.jpg,사장님 답글이 없어요 ,요즘은 깻잎치킨만 먹네요,"['요즘', '은', '깻잎', '치킨', '만', '먹네요']","[('요즘', 'Noun'), ('은', 'Josa'), ('깻잎', 'Noun'), ('치킨', 'Noun'), ('만', 'Josa'), ('먹네요', 'Verb')]","['요즘', '깻잎', '치킨']",,,",먹네요",
2021년 10월 03일,당수동,코리엔탈깻잎두마리치킨-율천점,pa**님,"두마리 2가지맛 선택/1(치킨선택1(슈프림 양념),치킨선택2(（BEST）수원 왕갈비치킨))",맛있게 먹었습니다. 양도 많았어요.,5,5,5,https://rev-static.yogiyo.co.kr/f3dbcaf86a84acd8502bc562a361abc9_tn.jpg,사장님 답글이 없어요 ,맛있게 먹었습니다 양도 많았어요,"['맛있게', '먹었습니다', '양도', '많았어요']","[('맛있게', 'Adjective'), ('먹었습니다', 'Verb'), ('양도', 'Noun'), ('많았어요', 'Adjective')]",['양도'],,,",먹었습니다",",맛있게,많았어요"
2021년 10월 03일,당수동,코리엔탈깻잎두마리치킨-율천점,do**님,"두마리 2가지맛 선택（뼈）/1(치킨선택1(（BEST）수원 왕갈비치킨),치킨선택2(파닭 후라이드))",양념파  치킨  양념이 정말 맛있어요,5,5,5,https://rev-static.yogiyo.co.kr/7b5d66946143dcdfa7075f043bc28d7c_tn.jpg,사장님 답글이 없어요 ,양념파  치킨  양념이 정말 맛있어요,"['양념', '파', '치킨', '양념', '이', '정말', '맛있어요']","[('양념', 'Noun'), ('파', 'Noun'), ('치킨', 'Noun'), ('양념', 'Noun'), ('이', 'Josa'), ('정말', 'Noun'), ('맛있어요', 'Adjective')]","['양념', '파', '치킨', '양념', '정말']",,,,",맛있어요"
2021년 10월 03일,당수동,코리엔탈깻잎두마리치킨-율천점,kk**님,한마리 1가지맛 선택/1(치킨선택1(（BEST）수원 왕갈비치킨)),맛있어요 별로 질리는 맛이아니라 좋아요,5,5,0,https://rev-static.yogiyo.co.kr/6457018d34d710a660f3d8860d93f007_tn.jpg,사장님 답글이 없어요 ,맛있어요 별로 질리는 맛이아니라 좋아요,"['맛있어요', '별로', '질리는', '맛', '이', '아니라', '좋아요']","[('맛있어요', 'Adjective'), ('별로', 'Noun'), ('질리는', 'Verb'), ('맛', 'Noun'), ('이', 'Josa'), ('아니라', 'Adjective'), ('좋아요', 'Adjective')]","['별로', '맛']",,,",질리는",",맛있어요,아니라,좋아요"
2021년 10월 03일,당수동,코리엔탈깻잎두마리치킨-율천점,jm**님,"[레드라벨]불마왕치킨 두마리 세트/1(치킨선택1(고추쏘핫),사이드추가(깻잎 추가))",맛있게 잘 먹었습니다!,5,5,5,https://rev-static.yogiyo.co.kr/f1af4b96c9a95f2c1b2e37c50e0f5272_tn.jpg,사장님 답글이 없어요 ,맛있게 잘 먹었습니다,"['맛있게', '잘', '먹었습니다']","[('맛있게', 'Adjective'), ('잘', 'Verb'), ('먹었습니다', 'Verb')]",[],,,",잘,먹었습니다",",맛있게"
2021년 10월 03일,당수동,코리엔탈깻잎두마리치킨-율천점,rk**님,"두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(（BEST）수원 왕갈비치킨))",맛있게 잘 먹었습니다,5,5,5,https://rev-static.yogiyo.co.kr/67c3d15df8fdd57b986b164944ea8ca6_tn.jpg,사장님 답글이 없어요 ,맛있게 잘 먹었습니다,"['맛있게', '잘', '먹었습니다']","[('맛있게', 'Adjective'), ('잘', 'Verb'), ('먹었습니다', 'Verb')]",[],,,",잘,먹었습니다",",맛있게"
2021년 10월 02일,당수동,코리엔탈깻잎두마리치킨-율천점,go**님,한마리 1가지맛 선택/1(치킨선택1(（BEST）수원 왕갈비치킨)),매콤 달달한 간징치킨!,5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,사장님 답글이 없어요 ,매콤 달달한 간징치킨,"['매콤', '달달', '한', '간징', '치킨']","[('매콤', 'Noun'), ('달달', 'Noun'), ('한', 'Josa'), ('간징', 'Noun'), ('치킨', 'Noun')]","['매콤', '달달', '간징', '치킨']",,,,
2021년 10월 02일,당수동,코리엔탈깻잎두마리치킨-율천점,qw**님,황금지단치킨 한마리/1(사이드추가(소떡소떡（양념맛）)),깻잎이 조금 적게 오긴 했지만 치킨은 늘 맛있어요 ㅎㅎ,5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,사장님 답글이 없어요 ,깻잎이 조금 적게 오긴 했지만 치킨은 늘 맛있어요 ㅎㅎ,"['깻잎', '이', '조금', '적게', '오긴', '했지만', '치킨', '은', '늘', '맛있어요', 'ㅎㅎ']","[('깻잎', 'Noun'), ('이', 'Josa'), ('조금', 'Noun'), ('적게', 'Verb'), ('오긴', 'Verb'), ('했지만', 'Verb'), ('치킨', 'Noun'), ('은', 'Josa'), ('늘', 'Noun'), ('맛있어요', 'Adjective'), ('ㅎㅎ', 'KoreanParticle')]","['깻잎', '조금', '치킨', '늘']",,,",적게,오긴,했지만",",맛있어요"
2021년 10월 02일,당수동,코리엔탈깻잎두마리치킨-율천점,94**님,[골드라벨]치즈킹치킨 두마리 세트/1(치킨선택1(（BEST）수원 왕갈비치킨)),처음 먹어보는데 먹을만 하네요~치킨무랑은 좀 안 어울리기는 한데 맛있었어요~,5,5,5,https://rev-static.yogiyo.co.kr/978a2157033b556076fcc0563a7bfa11_tn.jpg,사장님 답글이 없어요 ,처음 먹어보는데 먹을만 하네요치킨무랑은 좀 안 어울리기는 한데 맛있었어요,"['처음', '먹어', '보는데', '먹을만', '하네요', '치킨', '무', '랑은', '좀', '안', '어울리', '기는', '한데', '맛있었어요']","[('처음', 'Noun'), ('먹어', 'Verb'), ('보는데', 'Verb'), ('먹을만', 'Verb'), ('하네요', 'Verb'), ('치킨', 'Noun'), ('무', 'Noun'), ('랑은', 'Josa'), ('좀', 'Noun'), ('안', 'Noun'), ('어울리', 'Verb'), ('기는', 'Verb'), ('한데', 'Eomi'), ('맛있었어요', 'Adjective')]","['처음', '치킨', '무', '좀', '안']",,,",먹어,보는데,먹을만,하네요,어울리,기는",",맛있었어요"
2021년 10월 02일,당수동,코리엔탈깻잎두마리치킨-율천점,pc**님,"세마리 3가지맛 선택/1(치킨선택1(후라이드),치킨선택2(간장),치킨선택3(후라이드))","주말이라 오랜만에 시켜봤습니다가족이 많아서 이젠 양이 많아야 하더라구요치킨 기본베이스가 맵지 않아서 애들도 잘 먹고, 딱딱하거나 푸석하지 않고 부드러워서 먹기 편하고 맛있습니다사이드메뉴도 구성이 좋아요ㅎ치즈볼은 서비스로 주신듯 합니다 감사합니다대가족 양 모자라지 않게 맛있게 잘 먹었습니다~",5,5,5,https://rev-static.yogiyo.co.kr/c68ba225fe693c069719af1a40d4caba_tn.jpg,사장님 답글이 없어요 ,주말이라 오랜만에 시켜봤습니다가족이 많아서 이젠 양이 많아야 하더라구요치킨 기본베이스가 맵지 않아서 애들도 잘 먹고 딱딱하거나 푸석하지 않고 부드러워서 먹기 편하고 맛있습니다사이드메뉴도 구성이 좋아요ㅎ치즈볼은 서비스로 주신듯 합니다 감사합니다대가족 양 모자라지 않게 맛있게 잘 먹었습니다,"['주말', '이라', '오랜', '만', '에', '시켜', '봤습니다', '가족', '이', '많아서', '이', '젠', '양', '이', '많아야', '하더라구요', '치킨', '기', '본', '베이스', '가', '맵', '지', '않아서', '애', '들', '도', '잘', '먹고', '딱딱하거나', '푸석하지', '않고', '부드러워서', '먹기', '편하고', '맛있습니다', '사이드', '메뉴', '도', '구성', '이', '좋아요', 'ㅎ', '치즈볼', '은', '서비스', '로', '주신듯', '합니다', '감사합니다', '대가족', '양', '모자라지', '않게', '맛있게', '잘', '먹었습니다']","[('주말', 'Noun'), ('이라', 'Josa'), ('오랜', 'Modifier'), ('만', 'Noun'), ('에', 'Josa'), ('시켜', 'Verb'), ('봤습니다', 'Verb'), ('가족', 'Noun'), ('이', 'Josa'), ('많아서', 'Adjective'), ('이', 'Determiner'), ('젠', 'Noun'), ('양', 'Noun'), ('이', 'Josa'), ('많아야', 'Adjective'), ('하더라구요', 'Verb'), ('치킨', 'Noun'), ('기', 'Modifier'), ('본', 'Modifier'), ('베이스', 'Noun'), ('가', 'Josa'), ('맵', 'Noun'), ('지', 'Josa'), ('않아서', 'Verb'), ('애', 'Noun'), ('들', 'Suffix'), ('도', 'Josa'), ('잘', 'Verb'), ('먹고', 'Verb'), ('딱딱하거나', 'Adjective'), ('푸석하지', 'Adjective'), ('않고', 'Verb'), ('부드러워서', 'Adjective'), ('먹기', 'Noun'), ('편하고', 'Adjective'), ('맛있습니다', 'Adjective'), ('사이드', 'Noun'), ('메뉴', 'Noun'), ('도', 'Josa'), ('구성', 'Noun'), ('이', 'Josa'), ('좋아요', 'Adjective'), ('ㅎ', 'KoreanParticle'), ('치즈볼', 'Noun'), ('은', 'Josa'), ('서비스', 'Noun'), ('로', 'Josa'), ('주신듯', 'Verb'), ('합니다', 'Verb'), ('감사합니다', 'Verb'), ('대가족', 'Noun'), ('양', 'Noun'), ('모자라지', 'Verb'), ('않게', 'Verb'), ('맛있게', 'Adjective'), ('잘', 'Verb'), ('먹었습니다', 'Verb')]","['주말', '만', '가족', '젠', '양', '치킨', '베이스', '맵', '애', '먹기', '사이드', '메뉴', '구성', '치즈볼', '서비스', '대가족', '양']",,,",시켜,봤습니다,하더라구요,않아서,잘,먹고,않고,주신듯,합니다,감사합니다,모자라지,않게,잘,먹었습니다",",많아서,많아야,딱딱하거나,푸석하지,부드러워서,편하고,맛있습니다,좋아요,맛있게"
2021년 10월 02일,당수동,코리엔탈깻잎두마리치킨-율천점,ch**님,"두마리 2가지맛 선택/1(치킨선택1(（BEST）수원 왕갈비치킨),치킨선택2(（인기）양념))",양념...왕갈비...감자...소떡소떡...다 맛있었어요...근데 무가 안왓서요... 혹시 이제 콜라 사이즈업하면 무는 별도구매인가요...,5,5,4,https://rev-static.yogiyo.co.kr/1ebb2fbc634c99468c3b7d4d7cb32029_tn.jpg,사장님 답글이 없어요 ,양념왕갈비감자소떡소떡다 맛있었어요근데 무가 안왓서요 혹시 이제 콜라 사이즈업하면 무는 별도구매인가요,"['양념', '왕', '갈비', '감자', '소', '떡', '소', '떡', '다', '맛있었어요', '근데', '무가', '안왓서', '요', '혹시', '이제', '콜라', '사이', '즈', '업', '하', '면', '무는', '별도', '구매', '인가요']","[('양념', 'Noun'), ('왕', 'Suffix'), ('갈비', 'Noun'), ('감자', 'Noun'), ('소', 'Modifier'), ('떡', 'Noun'), ('소', 'Modifier'), ('떡', 'Noun'), ('다', 'Adverb'), ('맛있었어요', 'Adjective'), ('근데', 'Adverb'), ('무가', 'Noun'), ('안왓서', 'Noun'), ('요', 'Josa'), ('혹시', 'Noun'), ('이제', 'Noun'), ('콜라', 'Noun'), ('사이', 'Modifier'), ('즈', 'Modifier'), ('업', 'Noun'), ('하', 'Suffix'), ('면', 'Josa'), ('무는', 'Verb'), ('별도', 'Noun'), ('구매', 'Noun'), ('인가요', 'Josa')]","['양념', '갈비', '감자', '떡', '떡', '무가', '안왓서', '혹시', '이제', '콜라', '업', '별도', '구매']",",다,근데",,",무는",",맛있었어요"
2021년 10월 02일,당수동,코리엔탈깻잎두마리치킨-율천점,ob**님,한마리 1가지맛 선택/1(치킨선택1(후라이드)),너무맛있는치킨감튀까지 먹을수있어서 좋네요순살만먹어요~^^,5,5,5,https://rev-static.yogiyo.co.kr/6f016738eba1000cc96cec76751f7735_tn.jpg,사장님 답글이 없어요 ,너무맛있는치킨감튀까지 먹을수있어서 좋네요순살만먹어요,"['너무', '맛있는', '치킨', '감', '튀까지', '먹을수있어서', '좋네요', '순', '살', '만', '먹어요']","[('너무', 'Adverb'), ('맛있는', 'Adjective'), ('치킨', 'Noun'), ('감', 'Noun'), ('튀까지', 'Verb'), ('먹을수있어서', 'Verb'), ('좋네요', 'Adjective'), ('순', 'Modifier'), ('살', 'Noun'), ('만', 'Josa'), ('먹어요', 'Verb')]","['치킨', '감', '살']",",너무",,",튀까지,먹을수있어서,먹어요",",맛있는,좋네요"
2021년 10월 02일,당수동,코리엔탈깻잎두마리치킨-율천점,ba**님,"세마리 3가지맛 선택/1(치킨선택1(후라이드),치킨선택2(간장),치킨선택3(치킨탕수육),사이드추가(소떡소떡（양념맛）))",처음시켜봤는데 애들이잘먹네요.양도좋고 좋아요,5,5,5,https://rev-static.yogiyo.co.kr/fda9f0451140ed2b590da45b189a1c3e_tn.jpg,사장님 답글이 없어요 ,처음시켜봤는데 애들이잘먹네요양도좋고 좋아요,"['처음', '시켜', '봤는데', '애', '들이잘', '먹네요', '양도', '좋고', '좋아요']","[('처음', 'Noun'), ('시켜', 'Verb'), ('봤는데', 'Verb'), ('애', 'Noun'), ('들이잘', 'Verb'), ('먹네요', 'Verb'), ('양도', 'Noun'), ('좋고', 'Adjective'), ('좋아요', 'Adjective')]","['처음', '애', '양도']",,,",시켜,봤는데,들이잘,먹네요",",좋고,좋아요"
2021년 10월 02일,당수동,코리엔탈깻잎두마리치킨-율천점,su**님,[골드라벨]치즈킹치킨 두마리 세트/1(치킨선택1(불마왕치킨)),역시 여기는 믿고 시킵니다~,5,5,5,https://rev-static.yogiyo.co.kr/0daaae3af6659cd840f93c6eb05e4a30_tn.jpg,사장님 답글이 없어요 ,역시 여기는 믿고 시킵니다,"['역시', '여기는', '믿고', '시킵니다']","[('역시', 'Noun'), ('여기는', 'Verb'), ('믿고', 'Verb'), ('시킵니다', 'Verb')]",['역시'],,,",여기는,믿고,시킵니다",
2021년 10월 02일,당수동,코리엔탈깻잎두마리치킨-율천점,wn**님,"치킨（선택）＋볶음밥＋춘권/1(치킨선택1(（인기）양념),볶음밥선택(햄야채볶음밥),사이드추가(사이드 맛보기 세트))",맛있게 잘먹었어요,5,5,5,https://rev-static.yogiyo.co.kr/f9ca3218d365124d5e24124d6a9e604e_tn.jpg,사장님 답글이 없어요 ,맛있게 잘먹었어요,"['맛있게', '잘', '먹었어요']","[('맛있게', 'Adjective'), ('잘', 'VerbPrefix'), ('먹었어요', 'Verb')]",[],,,",먹었어요",",맛있게"
2021년 10월 02일,당수동,코리엔탈깻잎두마리치킨-율천점,km**님,"두마리 2가지맛 선택/1(치킨선택1(（추천）눈꽃스윗치즈),치킨선택2(（BEST）수원 왕갈비치킨))",저는 치킨 보다 소떡이가 좋아요,4,4,4,https://rev-static.yogiyo.co.kr/1c999d15bd764a865b1e7896b7f0dc7c_tn.jpg,사장님 답글이 없어요 ,저는 치킨 보다 소떡이가 좋아요,"['저', '는', '치킨', '보다', '소', '떡', '이', '가', '좋아요']","[('저', 'Noun'), ('는', 'Josa'), ('치킨', 'Noun'), ('보다', 'Verb'), ('소', 'Modifier'), ('떡', 'Noun'), ('이', 'Suffix'), ('가', 'Josa'), ('좋아요', 'Adjective')]","['저', '치킨', '떡']",,,",보다",",좋아요"
2021년 10월 02일,당수동,코리엔탈깻잎두마리치킨-율천점,ne**님,한마리 1가지맛 선택/1(치킨선택1(후라이드)),배달 빠르고 구성 알찹니다 깻잎의 향이 너무 좋습니다한마리 순삭입니다 ~^^,5,5,5,https://rev-static.yogiyo.co.kr/e40f5805a63c0a5dd8fc0f6cddbc270a_tn.jpg,사장님 답글이 없어요 ,배달 빠르고 구성 알찹니다 깻잎의 향이 너무 좋습니다한마리 순삭입니다 ,"['배달', '빠르고', '구성', '알찹니다', '깻잎', '의', '향', '이', '너무', '좋습니다', '한', '마리', '순삭', '입니다']","[('배달', 'Noun'), ('빠르고', 'Adjective'), ('구성', 'Noun'), ('알찹니다', 'Adjective'), ('깻잎', 'Noun'), ('의', 'Josa'), ('향', 'Noun'), ('이', 'Josa'), ('너무', 'Adverb'), ('좋습니다', 'Adjective'), ('한', 'Determiner'), ('마리', 'Noun'), ('순삭', 'Noun'), ('입니다', 'Adjective')]","['배달', '구성', '깻잎', '향', '마리', '순삭']",",너무",,,",빠르고,알찹니다,좋습니다,입니다"
2021년 10월 02일,당수동,코리엔탈깻잎두마리치킨-율천점,oj**님,"두마리 2가지맛 선택/1(치킨선택1(슈프림 간장),치킨선택2(슈프림 간장),사이드추가(치킨무 추가))",순살시켰는데 퍽살도 없고 언제나 맛있어요^^,5,5,5,https://rev-static.yogiyo.co.kr/d429b29cf14822b9406d0a43429cd6db_tn.jpg,사장님 답글이 없어요 ,순살시켰는데 퍽살도 없고 언제나 맛있어요,"['순', '살', '시켰는데', '퍽살', '도', '없고', '언제나', '맛있어요']","[('순', 'Modifier'), ('살', 'Noun'), ('시켰는데', 'Verb'), ('퍽살', 'Noun'), ('도', 'Josa'), ('없고', 'Adjective'), ('언제나', 'Adverb'), ('맛있어요', 'Adjective')]","['살', '퍽살']",",언제나",,",시켰는데",",없고,맛있어요"
2021년 10월 02일,당수동,코리엔탈깻잎두마리치킨-율천점,my**님,"두마리 2가지맛 선택（뼈）/1(치킨선택1(（BEST）수원 왕갈비치킨),치킨선택2(후라이드),음료추가(음료 1.25L 변경))",짱~  맛있어요!  기다린 보람이 있네요^^비오는 줄 알았으면 담에 시켰을텐데~ 끝까지 배달해주신 덕분에 잘 먹었습니다. 감사합니다!,5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,사장님 답글이 없어요 ,짱  맛있어요  기다린 보람이 있네요비오는 줄 알았으면 담에 시켰을텐데 끝까지 배달해주신 덕분에 잘 먹었습니다 감사합니다,"['짱', '맛있어요', '기다린', '보람', '이', '있네요', '비오는', '줄', '알았으면', '담', '에', '시켰을텐데', '끝', '까지', '배달', '해주신', '덕분', '에', '잘', '먹었습니다', '감사합니다']","[('짱', 'Noun'), ('맛있어요', 'Adjective'), ('기다린', 'Verb'), ('보람', 'Noun'), ('이', 'Josa'), ('있네요', 'Adjective'), ('비오는', 'Verb'), ('줄', 'Noun'), ('알았으면', 'Verb'), ('담', 'Noun'), ('에', 'Josa'), ('시켰을텐데', 'Verb'), ('끝', 'Noun'), ('까지', 'Josa'), ('배달', 'Noun'), ('해주신', 'Verb'), ('덕분', 'Noun'), ('에', 'Josa'), ('잘', 'Verb'), ('먹었습니다', 'Verb'), ('감사합니다', 'Verb')]","['짱', '보람', '줄', '담', '끝', '배달', '덕분']",,,",기다린,비오는,알았으면,시켰을텐데,해주신,잘,먹었습니다,감사합니다",",맛있어요,있네요"
2021년 10월 01일,당수동,코리엔탈깻잎두마리치킨-율천점,pr**님,"두마리 2가지맛 선택/1(치킨선택1(슈프림 불마왕치킨),치킨선택2(후라이드))",집앞인데 이번에 처음 주문해봤어요 양 많고 맛 좋은데 불마왕슈프림인데 슈프림 소스가 거의 안보여요ㅠ 다음엔 슈프림 소스 더 많이 뿌려주시면 좋을것 같아요,5,5,0,https://rev-static.yogiyo.co.kr/f6b983385e38a184b2a8b442fd8b8bc9_tn.jpg,사장님 답글이 없어요 ,집앞인데 이번에 처음 주문해봤어요 양 많고 맛 좋은데 불마왕슈프림인데 슈프림 소스가 거의 안보여요ㅠ 다음엔 슈프림 소스 더 많이 뿌려주시면 좋을것 같아요,"['집앞', '인데', '이번', '에', '처음', '주문', '해봤어요', '양', '많고', '맛', '좋은데', '불', '마왕', '슈프림', '인데', '슈프림', '소스', '가', '거의', '안보', '여요', 'ㅠ', '다음', '엔', '슈프림', '소스', '더', '많이', '뿌려주시면', '좋을것', '같아요']","[('집앞', 'Noun'), ('인데', 'Josa'), ('이번', 'Noun'), ('에', 'Josa'), ('처음', 'Noun'), ('주문', 'Noun'), ('해봤어요', 'Verb'), ('양', 'Noun'), ('많고', 'Adjective'), ('맛', 'Noun'), ('좋은데', 'Adjective'), ('불', 'Noun'), ('마왕', 'Noun'), ('슈프림', 'Noun'), ('인데', 'Josa'), ('슈프림', 'Noun'), ('소스', 'Noun'), ('가', 'Josa'), ('거의', 'Noun'), ('안보', 'Noun'), ('여요', 'Noun'), ('ㅠ', 'KoreanParticle'), ('다음', 'Noun'), ('엔', 'Josa'), ('슈프림', 'Noun'), ('소스', 'Noun'), ('더', 'Noun'), ('많이', 'Adverb'), ('뿌려주시면', 'Verb'), ('좋을것', 'Adjective'), ('같아요', 'Adjective')]","['집앞', '이번', '처음', '주문', '양', '맛', '불', '마왕', '슈프림', '슈프림', '소스', '거의', '안보', '여요', '다음', '슈프림', '소스', '더']",",많이",,",해봤어요,뿌려주시면",",많고,좋은데,좋을것,같아요"
2021년 10월 01일,당수동,코리엔탈깻잎두마리치킨-율천점,se**님,"두마리 2가지맛 선택（뼈）/1(치킨선택1(（BEST）수원 왕갈비치킨),치킨선택2(파닭 후라이드))",너무 돌아 오셨나봐요상자가 젖어 있네요ㅎㅎ완전 바쁜가봐요.맛있응께 그런거겠죠.갈비맛나고 맛있었구요.파닭은 소스 뜯다가 질질 다 흘려버렸어요ㅠㅠ질문하나하면요.파닭의 파랑 소스는 걔네만 비벼서 먹는건가요?파.소스.치킨 셋다 버무려 먹는건가요?그리고 소금도 주시면 좋을거같아요.참 두서없이 길지만.결론은. 소금 같이 주시면 땡쿠.치킨은 따봉 맛있었어요,5,5,5,https://rev-static.yogiyo.co.kr/a47dd8a256da3e79221d50a70e03d6ed_tn.jpg,사장님 답글이 없어요 ,너무 돌아 오셨나봐요상자가 젖어 있네요ㅎㅎ완전 바쁜가봐요맛있응께 그런거겠죠갈비맛나고 맛있었구요파닭은 소스 뜯다가 질질 다 흘려버렸어요ㅠㅠ질문하나하면요파닭의 파랑 소스는 걔네만 비벼서 먹는건가요파소스치킨 셋다 버무려 먹는건가요그리고 소금도 주시면 좋을거같아요참 두서없이 길지만결론은 소금 같이 주시면 땡쿠치킨은 따봉 맛있었어요,"['너무', '돌아', '오셨나', '봐요', '상자', '가', '젖어', '있네요', 'ㅎㅎ', '완전', '바쁜', '가봐요', '맛있', '응', '께', '그런거겠죠', '갈비', '맛', '나고', '맛있었구요', '파닭', '은', '소스', '뜯다가', '질질', '다', '흘려', '버렸어요', 'ㅠㅠ', '질문', '하', '나', '하면요', '파닭', '의', '파랑', '소스', '는', '걔네', '만', '비벼서', '먹는건', '가요', '파', '소스', '치킨', '셋', '다', '버', '무려', '먹는건', '가요', '그리고', '소금', '도', '주시', '면', '좋을거', '같아요', '참', '두서', '없이', '길', '지만', '결론', '은', '소금', '같이', '주시', '면', '땡쿠치킨', '은', '따', '봉', '맛있었어요']","[('너무', 'Adverb'), ('돌아', 'Verb'), ('오셨나', 'Verb'), ('봐요', 'Verb'), ('상자', 'Noun'), ('가', 'Josa'), ('젖어', 'Verb'), ('있네요', 'Adjective'), ('ㅎㅎ', 'KoreanParticle'), ('완전', 'Noun'), ('바쁜', 'Adjective'), ('가봐요', 'Verb'), ('맛있', 'Adjective'), ('응', 'Noun'), ('께', 'Josa'), ('그런거겠죠', 'Adjective'), ('갈비', 'Noun'), ('맛', 'Noun'), ('나고', 'Verb'), ('맛있었구요', 'Adjective'), ('파닭', 'Noun'), ('은', 'Josa'), ('소스', 'Noun'), ('뜯다가', 'Verb'), ('질질', 'Noun'), ('다', 'Adverb'), ('흘려', 'Verb'), ('버렸어요', 'Verb'), ('ㅠㅠ', 'KoreanParticle'), ('질문', 'Noun'), ('하', 'Suffix'), ('나', 'Josa'), ('하면요', 'Verb'), ('파닭', 'Noun'), ('의', 'Josa'), ('파랑', 'Noun'), ('소스', 'Noun'), ('는', 'Josa'), ('걔네', 'Noun'), ('만', 'Josa'), ('비벼서', 'Verb'), ('먹는건', 'Verb'), ('가요', 'Noun'), ('파', 'Noun'), ('소스', 'Noun'), ('치킨', 'Noun'), ('셋', 'Noun'), ('다', 'Adverb'), ('버', 'Noun'), ('무려', 'Noun'), ('먹는건', 'Verb'), ('가요', 'Noun'), ('그리고', 'Conjunction'), ('소금', 'Noun'), ('도', 'Josa'), ('주시', 'Noun'), ('면', 'Josa'), ('좋을거', 'Adjective'), ('같아요', 'Adjective'), ('참', 'Verb'), ('두서', 'Noun'), ('없이', 'Adverb'), ('길', 'Noun'), ('지만', 'Josa'), ('결론', 'Noun'), ('은', 'Josa'), ('소금', 'Noun'), ('같이', 'Adverb'), ('주시', 'Noun'), ('면', 'Josa'), ('땡쿠치킨', 'Noun'), ('은', 'Josa'), ('따', 'Verb'), ('봉', 'Noun'), ('맛있었어요', 'Adjective')]","['상자', '완전', '응', '갈비', '맛', '파닭', '소스', '질질', '질문', '파닭', '파랑', '소스', '걔네', '가요', '파', '소스', '치킨', '셋', '버', '무려', '가요', '소금', '주시', '두서', '길', '결론', '소금', '주시', '땡쿠치킨', '봉']",",너무,다,다,없이,같이",,",돌아,오셨나,봐요,젖어,가봐요,나고,뜯다가,흘려,버렸어요,하면요,비벼서,먹는건,먹는건,참,따",",있네요,바쁜,맛있,그런거겠죠,맛있었구요,좋을거,같아요,맛있었어요"
