크롤링시간,지역,가게이름,아이디,몇시간전,주문내용,댓글,맛,양,배달,사장,사진주소
2021년 7월 1일,권선동,교촌치킨-매교점,ad**님,2021년 7월 1일,"교촌레드스틱/1(사이드 메뉴(교촌궁중닭갈비볶음밥（간장맛）)),레드디핑소스/1",역시 치킨하면 교촌치킨인가봐요 맛있었습니다!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/d514af627aae4c0ed5255f746d653e10_tn.jpg
2021년 7월 1일,권선동,교촌치킨-매교점,wl**님,2021년 7월 1일,교촌허니순살[R]/1,허니는 항상 맛있어요:) 구웃,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 30일,권선동,교촌치킨-매교점,hy**님,2021년 6월 30일,교촌허니오리지날/1(사이드 메뉴(선택안함)),맛좋고 바삭하고 굿~~~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/84d2cff507ee98742e16f2d554e8f00e_tn.jpg
2021년 6월 29일,권선동,교촌치킨-매교점,ll**님,2021년 6월 29일,교촌리얼후라이드/1(디핑소스 추가(레드디핑소스)),매장에서 바로 먹은줄 알았어요!완전 맛있었어요😋,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/2dd0e4d8549c5921657f150530e0bef5_tn.jpg
2021년 6월 27일,권선동,교촌치킨-매교점,2h**님,2021년 6월 27일,교촌레허반반순살/1,배달은 생각보다 느렸고 맛은 충분 양도 충분,5,5,4,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 27일,권선동,교촌치킨-매교점,dk**님,2021년 6월 27일,교촌레드콤보/1,ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 27일,권선동,교촌치킨-매교점,hs**님,2021년 6월 27일,"교촌허니콤보/1(사이드 메뉴(선택안함),디핑소스 추가(교촌무우,레드디핑소스))",맛있게 잘 먹었슴다치킨무는 추가 했는데 한개만 왔네용..,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 26일,권선동,교촌치킨-매교점,ka**님,2021년 6월 26일,교촌허니오리지날/1(사이드 메뉴(선택안함)),어제는 지인집 가서 허니콤보..  오늘은 집에서 허니오리지널..2일 연속 먹어도 맛있는 허니.. 남겨놨다 식은 후 먹어도 맛있는 허니....교촌은 매교점이 젤 맛있어요. 늘 매교점♡서비스로 주시던 마스크도 넘 좋았는데 이제 끝났나봐요ㅜㅜ교촌은 마스크 품질도 좋답니다♡,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 25일,권선동,교촌치킨-매교점,qo**님,2021년 6월 25일,교촌윙/2,치킨하면 교촌~~교촌하면 간장치킨^^,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 24일,권선동,교촌치킨-매교점,xm**님,2021년 6월 24일,교촌허니콤보/1,치킨은 교촌 ㅋㅋㅋ,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 24일,권선동,교촌치킨-매교점,dm**님,2021년 6월 24일,교촌반반윙/1,역시 교촌은 맛있어요~~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/c054421c2276b353fd4e9351f5214993_tn.jpg
2021년 6월 23일,권선동,교촌치킨-매교점,lo**님,2021년 6월 23일,교촌레드윙/1(사이드 메뉴(쫀드칸꽈배기（시나몬슈가）)),맛잇어요.......,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/04169cc89a2dc444b37f2b9fab5d8aa7_tn.jpg
2021년 6월 23일,권선동,교촌치킨-매교점,co**님,2021년 6월 23일,교촌허니콤보/2,~!~!~!~!~!~!~!~!~,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 22일,권선동,교촌치킨-매교점,kr**님,2021년 6월 22일,교촌허니콤보/1,뜨거운 치킨을 먹을수 있는곳~!!,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 22일,권선동,교촌치킨-매교점,re**님,2021년 6월 22일,교촌순살[R]/1(사이드 메뉴(선택안함)),역시 교촌이 맛있쪙,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/7c373e339d7bedb0bae1331fdc8f9830_tn.jpg
2021년 6월 21일,권선동,교촌치킨-매교점,lo**님,2021년 6월 21일,교촌반반오리지날/1,항상 맛있게잘 먹고 있습니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 21일,권선동,교촌치킨-매교점,ju**님,2021년 6월 21일,교촌콤보/1(사이드 메뉴(교촌웨지감자（세트）)),언제 먹어도 맛있어요 역시 치킨은 교촌! 👍,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/4fec065087f554907687bd524028f880_tn.jpg
2021년 6월 21일,권선동,교촌치킨-매교점,an**님,2021년 6월 21일,교촌허니콤보/1(사이드 메뉴(선택안함)),맛집이예요~항상 맛있게 먹고 있어요~,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 20일,권선동,교촌치킨-매교점,ba**님,2021년 6월 20일,교촌레드윙/1,집에서 더 가까운 곳에 다른지점이 있지만 매교점이 더 맛있죠!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/ea638750388f8ca4abf38fa7ee8dcc68_tn.jpg
2021년 6월 20일,권선동,교촌치킨-매교점,3r**님,2021년 6월 20일,"교촌반반윙/1,교촌웨지감자/1",항상 맛있게 먹고있네요~^^,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 20일,권선동,교촌치킨-매교점,jj**님,2021년 6월 20일,"교촌허니콤보/1(사이드 메뉴(선택안함)),쫀드칸꽈배기（콘치즈）/1",치킨 맛있어요~ 꽈배기도 생각보다 맛있어서 놀랐네용,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/a3e26b8e1988342f328f15c783479301_tn.jpg
2021년 6월 20일,권선동,교촌치킨-매교점,05**님,2021년 6월 20일,교촌반반윙/1,생각날때마다 주문하는데~딱2인이 먹기 적당한 양이라 좋아요.요번에는 요기요 배달시간보다 늦게 왔어요.,4,5,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/56ba45d921bc40116cf5c129433b6342_tn.jpg
2021년 6월 19일,권선동,교촌치킨-매교점,cr**님,2021년 6월 19일,교촌반반콤보/1,교촌은 사랑이예요~~^^,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 19일,권선동,교촌치킨-매교점,sp**님,2021년 6월 19일,교촌허니오리지날/1(사이드 메뉴(교촌고르곤치즈볼)),우왕.. 역시 교촌 맛있다폼은 일시적이지만클라스는 영원하다 교촌매교점,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/3e7584a51a40424c54ca8302766a4c58_tn.jpg
2021년 6월 19일,권선동,교촌치킨-매교점,yg**님,2021년 6월 19일,교촌반반콤보/1(사이드 메뉴(칩카사바)),엄청나게 잘 튀기셔서 안에 육즙이 굉장히 맘에들었습니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 18일,권선동,교촌치킨-매교점,   손님,2021년 6월 18일,교촌허니오리지날/1,빠르고 맛난 치킨 잘 먹었습니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 18일,권선동,교촌치킨-매교점,an**님,2021년 6월 18일,교촌레드콤보/1,맛집이네요~ 잘 먹었습니다~,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 18일,권선동,교촌치킨-매교점,pp**님,2021년 6월 18일,교촌반반콤보/1(사이드 메뉴(선택안함)),굿굿굿굿굿굿굿굿굿굿,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/75ab607ba127c7d42626709e218e1862_tn.jpg
2021년 6월 17일,권선동,교촌치킨-매교점,j_**님,2021년 6월 17일,교촌허니콤보/1(디핑소스 추가(레드디핑소스)),맛있어요 감사합니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/68234bc0e984dace98b4ae1eb5911e2f_tn.jpg
2021년 6월 17일,권선동,교촌치킨-매교점,ki**님,2021년 6월 17일,교촌허니콤보/1(사이드 메뉴(선택안함)),맛있엇어요ㅜ ㅜㅜ. ㅡㅜ,5,5,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/741ce5687c6ce477b152fcd0d8f882b4_tn.jpg
2021년 6월 16일,권선동,교촌치킨-매교점,no**님,2021년 6월 16일,교촌반반순살[R]/1,양이많아요 맛있구요 잘먹었습니다ㅠㅠ,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 16일,권선동,교촌치킨-매교점,sh**님,2021년 6월 16일,교촌허니콤보/1(사이드 메뉴(선택안함)),매번 잘먹고있어요따뜻하게 잘 먹었습니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/21afdb265b83dcec264824365b47aeb1_tn.jpg
2021년 6월 14일,권선동,교촌치킨-매교점,gn**님,2021년 6월 14일,교촌반반콤보/1(사이드 메뉴(선택안함)),치킨은 사랑입니다 사장님 감사해요♥︎,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/ed4ef3b103186766cba37a4f461417c5_tn.jpg
2021년 6월 13일,권선동,교촌치킨-매교점,po**님,2021년 6월 13일,교촌허니콤보/1(사이드 메뉴(교촌퐁듀치즈볼)),오랜만에 허콤 너무 잘먹었습니다~~ 남자친구랑 순삭했네요 ㅎㅎ 제가 먹은 교촌치킨점중에 가장 맛있었어요!,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 13일,권선동,교촌치킨-매교점,ss**님,2021년 6월 13일,교촌반반콤보/1,넘넘맛있어요 최고최고,5,4,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 13일,권선동,교촌치킨-매교점,ke**님,2021년 6월 13일,"교촌레드순살[R]/1(사이드 메뉴(선택안함)),교촌허니콤보/1(사이드 메뉴(선택안함))",맛있게 잘 먹었습니다,5,4,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/7c0d3fbf6e042d75f944825818437a46_tn.jpg
2021년 6월 13일,권선동,교촌치킨-매교점,ve**님,2021년 6월 13일,교촌허니콤보/1(디핑소스 추가(레드디핑소스)),맛있게 잘 먹었습니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/3ab850105653624f6ff1f0148d4cb2eb_tn.jpg
2021년 6월 12일,권선동,교촌치킨-매교점,dk**님,2021년 6월 12일,교촌레드순살[R]/1,ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 12일,권선동,교촌치킨-매교점,pr**님,2021년 6월 12일,교촌레드콤보/1,오랜만에 먹는 레드콤보 맛나여!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/4c64ac11f0881fdb46194efc96e1140a_tn.jpg
2021년 6월 12일,권선동,교촌치킨-매교점,dl**님,2021년 6월 12일,교촌레드콤보/1,레드랑 허니콤보는 존맛탱,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/bd9f766e68122fdc1f785778967a998e_tn.jpg
2021년 6월 12일,권선동,교촌치킨-매교점,aq**님,2021년 6월 12일,교촌반반콤보/1,교촌은 배신하지 않네요.딸아이가 맛있게 먹었다네요^^,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/3b41d89afa31f76186e36967fa6c6ade_tn.jpg
2021년 6월 11일,권선동,교촌치킨-매교점,cj**님,2021년 6월 11일,교촌레드콤보/1,잘먹었습니다 수고하세요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/8dd02488ec74a8f2b31d31f0a3abb81e_tn.jpg
2021년 6월 11일,권선동,교촌치킨-매교점,ch**님,2021년 6월 11일,교촌순살[R]/1,지난주에 먹고 오늘 또 생각나서 주문했어요~^^ 자꾸자꾸 생각나는 맛입니다~!!!,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 11일,권선동,교촌치킨-매교점,li**님,2021년 6월 11일,교촌허니콤보/1(사이드 메뉴(선택안함)),역시 허니콤보 최고에요^^아이들도 좋아해요~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/75e76a5af6a3c4b28701c65c0357a594_tn.jpg
2021년 6월 11일,권선동,교촌치킨-매교점,qk**님,2021년 6월 11일,교촌레드순살[R]/1,배달 엄청빠르고 맛있어요!,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 10일,권선동,교촌치킨-매교점,ak**님,2021년 6월 10일,"교촌허니콤보/1(사이드 메뉴(선택안함),디핑소스 추가(레드디핑소스))",이사와서 첨먹는데 단골예약이요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 10일,권선동,교촌치킨-매교점,-0**님,2021년 6월 10일,교촌허니오리지날/1,교촌은 역시 진리임니당 !!! 바싹바싹 맛잇어용 굿 ~~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/678550a8c4ca669744788169b184636e_tn.jpg
2021년 6월 10일,권선동,교촌치킨-매교점,jh**님,2021년 6월 10일,교촌허니오리지날/1(디핑소스 추가(교촌무우)),맛 양 짱입니다담에 또 먹을께요^^,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 10일,권선동,교촌치킨-매교점,lo**님,2021년 6월 10일,교촌허니오리지날/1,역쉬나 실패없는 맛입니다!^^,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/1c9a74a55b49f46091b98acd84dd2be5_tn.jpg
2021년 6월 10일,권선동,교촌치킨-매교점,q4**님,2021년 6월 10일,교촌반반콤보/1,잘먹었습니다 리뷰 콜라도 잘먹었어요~~~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/d95d12213b27c545aca3fde05f66ba1b_tn.jpg
2021년 6월 8일,권선동,교촌치킨-매교점,ak**님,2021년 6월 8일,"교촌레드오리지날/1,교촌레드콤보/1",맛있게 잘 먹었습니다콜라 서비스 감사요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 8일,권선동,교촌치킨-매교점,   손님,2021년 6월 8일,교촌허니콤보/1(사이드 메뉴(선택안함)),"맛 좋아요, 딸래미 너무좋아해요",5,4,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 8일,권선동,교촌치킨-매교점,no**님,2021년 6월 8일,교촌레드순살[R]/1,포장 깔끔하고 맛있어요 잘먹었습니다.,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 8일,권선동,교촌치킨-매교점,58**님,2021년 6월 8일,"교촌반반오리지날/1,교촌무우/1",배달도 빠르고 맛있어요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/7e10e2075771bb947c16a4a525350de7_tn.jpg
2021년 6월 8일,권선동,교촌치킨-매교점,sr**님,2021년 6월 8일,교촌레허반반순살/1,"배달 제 시간에 잘 도착하고, 음식도 따뜻하게해서 잘 먹었습니다~!",5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/a109ebf7bd962e5b6596a8659c1bae6c_tn.jpg
2021년 6월 7일,권선동,교촌치킨-매교점,ta**님,2021년 6월 7일,교촌콤보/1(사이드 메뉴(교촌웨지감자（세트）)),치킨은 역시 교촌!  바삭하고 짭조름한 치킨에 코카콜라 맛있게 잘 먹었습니다.,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/79dce33d238260417136c71bd9022a48_tn.jpg
2021년 6월 6일,권선동,교촌치킨-매교점,ke**님,2021년 6월 6일,교촌레드스틱/1(사이드 메뉴(교촌칠리포테이토)),배달하시는분이 친절하셔서 좋았어요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/91ee05cb043ec6ee1154309aba2ed334_tn.jpg
2021년 6월 6일,권선동,교촌치킨-매교점,ky**님,2021년 6월 6일,"교촌허니오리지날/1(디핑소스 추가(교촌무우,교촌허니갈릭소스))",역시 맛있네요~굿입니다.,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/5fdde5ded261e0117f81d0f28134789d_tn.jpg
2021년 6월 6일,권선동,교촌치킨-매교점,lo**님,2021년 6월 6일,교촌허니오리지날/1(사이드 메뉴(선택안함)),배달이 엄청 빨리 와서 따끈따끈하고 맛있게 먹었어요!,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 6일,권선동,교촌치킨-매교점,mu**님,2021년 6월 6일,"교촌허니오리지날/1(사이드 메뉴(교촌레드순살[S])),생맥주（1000cc）/1",맛나게 잘 먹었습니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/8d179db705ea1b0a5c998bdfbddefd43_tn.jpg
2021년 6월 5일,권선동,교촌치킨-매교점,ch**님,2021년 6월 5일,교촌순살[R]/1,부랴부랴 먹다보니 사진을 못 찍었어요 ㅜ 항상 교촌만 먹는데 이번에도 여전히 맛있게 잘 먹었습니다~^^허니랑 간장 반반도 메뉴에 있었으면 좋겠습니다~ 보내주신 음료도 시원하게 잘 마셨습니다~ 고맙습니당~^^,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 5일,권선동,교촌치킨-매교점,nc**님,2021년 6월 5일,"교촌허니콤보/1(사이드 메뉴(선택안함)),코카콜라（1.25L）/1",배달도 빠르고 너무 맛있게 잘 먹었습니다~역시 명불허전 허니콤보..❤️,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/09b4d8c83b859fc491d592f97f5d04d1_tn.jpg
2021년 6월 3일,권선동,교촌치킨-매교점,ri**님,2021년 6월 3일,교촌반반콤보/1,교촌은 항상 맛잇게 잘 먹고 잇습니다.,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 3일,권선동,교촌치킨-매교점,cj**님,2021년 6월 3일,교촌반반콤보/1,박스가바꼈군요 전보다깔끔해보이네요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/072dd6cf31bdf0ee4d9c75d3312f70ae_tn.jpg
2021년 6월 2일,권선동,교촌치킨-매교점,a_**님,2021년 6월 2일,"교촌오리지날/1(사이드 메뉴(교촌궁중닭갈비볶음밥（간장맛）),디핑소스 추가(레드디핑소스))",역시 교촌입니다 ㅜㅜ 배달도 빠르게왔고 맛있게 잘먹었습니다 🥳,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/34d88094347828071fe38ab33c91a7d4_tn.jpg
2021년 6월 1일,권선동,교촌치킨-매교점,ze**님,2021년 6월 1일,교촌허니콤보/1,정말 맛있내요 잘 먹었습니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 1일,권선동,교촌치킨-매교점,vr**님,2021년 6월 1일,교촌허니콤보/1,교촌은 매교점이 제일 맛있어요~^^5살 우리아들도 잘먹어요😄감사히 잘먹었습니다~^^,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/96f2082381c8aa0858fc3d3981ef65c6_tn.jpg
2021년 6월 1일,권선동,교촌치킨-매교점,pu**님,2021년 6월 1일,교촌반반윙/1(사이드 메뉴(선택안함)),맛있게 먹었어요 ㅎㅎ,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/2e58b095bffcb7c0595448dba04885f7_tn.jpg
2021년 5월 30일,권선동,교촌치킨-매교점,qo**님,2021년 5월 30일,교촌윙/2,"늘 치킨하면 교촌,젤로 맛있는거 같아요!!!",5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/8cfeaf969e326451081faedf3410fbd2_tn.jpg
2021년 5월 30일,권선동,교촌치킨-매교점,js**님,2021년 5월 30일,교촌반반오리지날/1,맛있게 잘 먹었습니당,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/e4b89a14ecae7f84373bf57659e0adf1_tn.jpg
2021년 5월 29일,권선동,교촌치킨-매교점,es**님,2021년 5월 29일,교촌반반오리지날/1,배달도 예상시간보다 일찍오고..오랜만에 먹었는데..맛있어서 잘먹었어요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/fae9f2b355e487abce3bcfcbf47d809c_tn.jpg
2021년 5월 29일,권선동,교촌치킨-매교점,lo**님,2021년 5월 29일,교촌레드윙/1(사이드 메뉴(쫀드칸꽈배기（시나몬슈가）)),맛잇쭁...........,5,4,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/4add76caea3ed5d5f0fc414142c68953_tn.jpg
2021년 5월 29일,권선동,교촌치킨-매교점,po**님,2021년 5월 29일,교촌레드콤보/1,항상 먹던거라  주문했어요..ㅋ맛있습니다..배달도  빨랐구요..^^,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 29일,권선동,교촌치킨-매교점,mi**님,2021년 5월 29일,교촌반반윙/1(사이드 메뉴(선택안함)),항상 맛있는 맛이죠  잘먹었습니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/3c5fac7393d609a529510fd86a7dbd82_tn.jpg
2021년 5월 28일,권선동,교촌치킨-매교점,ju**님,2021년 5월 28일,교촌허니콤보/1,배달도 시간에맞게 오고 너무 바삭하고 맛있어요 !! 잘먹엇습니다 :),5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/0b0d83e645954926db7e7700d00bf38b_tn.jpg
2021년 5월 28일,권선동,교촌치킨-매교점,we**님,2021년 5월 28일,"교촌반반콤보/1(사이드 메뉴(교촌고르곤치즈볼),디핑소스 추가(교촌무우))",허니콤보 존맛입니다ㅠㅠㅜㅠ후다닥먹어버려서 사진이없네용,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 28일,권선동,교촌치킨-매교점,ji**님,2021년 5월 28일,교촌레드윙/1,너무 맛있게잘먹었습니다,5,4,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/622a8ad8e32c00c02f0e1125ea5fce68_tn.jpg
2021년 5월 27일,권선동,교촌치킨-매교점,je**님,2021년 5월 27일,교촌허니콤보/1,맛나요^^~~역쒸👍👍👍,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 26일,권선동,교촌치킨-매교점,km**님,2021년 5월 26일,교촌레드윙/1(사이드 메뉴(선택안함)),맛나게  잘 먹엇어요^^,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/5936bee3f0c99200ab311919477f523e_tn.jpg
2021년 5월 26일,권선동,교촌치킨-매교점,qk**님,2021년 5월 26일,"교촌윙/1,교촌허니콤보/1",다른 지점보다 매교점이 더 맛있게 느껴져요 맛있어요 마스크도 주시고 감사합니다~♡,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/4117032222f806de24d0076b8ebb2ce8_tn.jpg
2021년 5월 24일,권선동,교촌치킨-매교점,cj**님,2021년 5월 24일,교촌반반콤보/1,맛있습니다 배달잘왔구요마스크잘쓸게요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/6d8e73c0c6d74c36ed46046f50e7b113_tn.jpg
2021년 5월 23일,권선동,교촌치킨-매교점,wj**님,2021년 5월 23일,교촌레드콤보/1,🍗🍗😋😋😋👍👍👍👍👍,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/17ae5f62a7b69a6f737b9d3291290f09_tn.jpg
2021년 5월 23일,권선동,교촌치킨-매교점,an**님,2021년 5월 23일,교촌허니콤보/1(사이드 메뉴(선택안함)),허니콤보 넘 맛있어요~~,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 22일,권선동,교촌치킨-매교점,mu**님,2021년 5월 22일,"교촌허니오리지날/1,생맥주（1000cc）/1",맛나게 잘 먹었습니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/95541870bd54dfaf792a5f5cbc0aae5f_tn.jpg
2021년 5월 22일,권선동,교촌치킨-매교점,qo**님,2021년 5월 22일,교촌윙/2,맛있어요!!!간장치킨은 교촌~~교촌은 매교점에서^^,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/6eadc23cea81e808d01319ca25ba69a1_tn.jpg
2021년 5월 22일,권선동,교촌치킨-매교점,bb**님,2021년 5월 22일,교촌허니오리지날/1(사이드 메뉴(선택안함)),뚜껑 스티커가 조금 훼손되어있고 뚜껑박스도 좀 찌그러져서 빼먹었는지 굉장히 찝찝했어요... 그래도치킨은맛있었습니다!!,5,5,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/b34e0cfda2664989045970db43e3b3b6_tn.jpg
2021년 5월 22일,권선동,교촌치킨-매교점,my**님,2021년 5월 22일,교촌오리지날/1,치킨중에 제일 맛있어요^^ 맛나게 먹었어요.,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/e933a0057687ad2cbe4e61f45d983b60_tn.jpg
2021년 5월 21일,권선동,교촌치킨-매교점,kd**님,2021년 5월 21일,교촌허니콤보/1(디핑소스 추가(교촌잠발라야소스)),믿고 먹는 허니콤보 :),5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 20일,권선동,교촌치킨-매교점,ki**님,2021년 5월 20일,교촌레드오리지날/1,맛있게 잘 먹었습니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/594f0ad95e1f96305adf3a7e0b2d148e_tn.jpg
2021년 5월 19일,권선동,교촌치킨-매교점,hy**님,2021년 5월 19일,교촌허니콤보/1,맛나게 잘  먹었어요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/f5b424449fa389daabc5aa1312bbfbd6_tn.jpg
2021년 5월 18일,권선동,교촌치킨-매교점,yw**님,2021년 5월 18일,교촌레허반반순살/1(사이드 메뉴(선택안함)),좀늦었지만 맛있어요 콜라도 잘먹겠습니다.,5,4,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/09164ddc6a54a6e1a8749dd1a4e6055a_tn.jpg
2021년 5월 18일,권선동,교촌치킨-매교점,mr**님,2021년 5월 18일,"교촌레드콤보/1(사이드 메뉴(교촌궁중닭갈비볶음밥（간장맛）,칩카사바))",치킨은 역시 교촌댁,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/7f5832e362a0a3766f4abe77fcc1cf18_tn.jpg
2021년 5월 18일,권선동,교촌치킨-매교점,lm**님,2021년 5월 18일,"교촌윙/1,교촌레드콤보/1,교촌허니콤보/1",최고입니다 너무맛있어서 3마리다바닥까지 순삭하느라 사진이 박스뿐이라 ㅠ 너무 맛잇고 안질립니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 18일,권선동,교촌치킨-매교점,st**님,2021년 5월 18일,교촌레드콤보/1(사이드 메뉴(교촌칠리포테이토)),수원에서는 매교점이 제일 맛있어요~!!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/2aeb1bcdea922764f838088a279737eb_tn.jpg
2021년 5월 18일,권선동,교촌치킨-매교점,kr**님,2021년 5월 18일,교촌반반콤보/1,믿고먹는 교촌~!!,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
