크롤링시간,지역,가게이름,아이디,몇시간전,주문내용,댓글,맛,양,배달,사장,사진주소
2021년 8월 10일,권선동,코리엔탈깻잎두마리치킨-권선점,1r**님,2021년 8월 10일,"두마리 3가지맛 선택/1(치킨선택1(（NEW）치즈킹치킨),치킨선택2(（BEST）수원 왕갈비치킨),치킨선택3(눈꽃허니버터),음료추가(음료 1.25L 변경))","주문건 또 누락...진짜 추가사항 이정도면 일부러 안보는거 앚죠??단순히 콜라 사이드업 뿐이라서,그냥 넘기는건가 싶은 생각까지 드네요.저번누락때는 그래도 연락이라도 했지..지금은 폰 발신안되서 그냥 넘기네요.앞으로 또 주문할지........ 모르겠네요.",5,5,1,고객님 죄송합니다마지막 포장작업에 새로온 직원을쓰다보니한달새 누락건이 많아졌습니다밀리는 주문으로 제가 직접 배달나가기전 확인못한점 정말죄송합니다바쁘더라도 마지막 점검때 영수증 꼼꼼히 체크해나가겠습니다다음주문시 누락없이 못받은 누락건과 서비스 챙겨 보내드리겠습니다기대했던 저녁시간 기분 나쁘게해드린거같아 정말죄송합니다다시한번 사과드립니다고객님 죄송합니다,이미지는 없어요
2021년 8월 10일,권선동,코리엔탈깻잎두마리치킨-권선점,ki**님,2021년 8월 10일,"두마리 2가지맛 선택/1(치킨선택1(양파크리미치킨),치킨선택2(（인기）양념),음료추가(음료 1.25L 변경))",배달도 빠르고 맛있게 잘먹었습니다!다음에 또 주문할게요 ~~,5,5,5,고객님 감사합니다맛 배달 모두 만족해주시니 기쁩니다다음주문시에도 만족드릴수있게 정성을다하겠습니다맛있게 드시고 건강하세요늘 변치않는 맛으로 보답해드리겟습니다요즘처럼 코로나로 힘든시기지만 긍정적인 힘으로잘이겨내봅시다저희는 고객분님을 응원합니다,https://rev-static.yogiyo.co.kr/845a6e39b48dbed1ffbaa14f1c0e41cc_tn.jpg
2021년 8월 7일,권선동,코리엔탈깻잎두마리치킨-권선점,lo**님,2021년 8월 7일,"두마리 3가지맛 선택/1(치킨선택1(（NEW）로제퀸치킨),치킨선택2(（BEST）수원 왕갈비치킨),치킨선택3(고추쏘핫))",최고입니다!!!!!!,5,5,5,고객님 감사합니다한마디말의 전달력이 힘이나게 해주네요맛있게 드시고 건강하세요늘 변치않는 맛으로 보답해드리겟습니다요즘처럼 코로나로 힘든시기지만 긍정적인 힘으로잘이겨내봅시다저희는 고객분님을 응원합니다,이미지는 없어요
2021년 8월 7일,권선동,코리엔탈깻잎두마리치킨-권선점,fr**님,2021년 8월 7일,[골드라벨]치즈킹치킨 두마리 세트/1(치킨선택1(（BEST）수원 왕갈비치킨)),왕갈비 맛있어요~ 치드킹도 좋구요 여러가지구성이 있어서 먹는게 질리지가 않아요,5,5,5,고객님 감사합니다맛있게 드셔주셔서 기쁩니다여러가지 구성이라 이것저것 맛볼수있고 소스도 여러가지라 다양한맛을 맛볼수있습니다다음에도 주문해주시면 맛있게 배달해드리겠습니다맛있게 드시고 건강하세요늘 변치않는 맛으로 보답해드리겟습니다요즘처럼 코로나로 힘든시기지만 긍정적인 힘으로잘이겨내봅시다저희는 고객분님을 응원합니다,https://rev-static.yogiyo.co.kr/fd97ae80a62b01bf57e21d5a346fe6c9_tn.jpg
2021년 8월 7일,권선동,코리엔탈깻잎두마리치킨-권선점,an**님,2021년 8월 7일,"두마리 2가지맛 선택/1(치킨선택1(（인기）양념),치킨선택2(후라이드))",구성 가격대비 맛 전부 최고였습니다 양도 많고 크기도 적당하고 다음에도 시켜먹고 싶습니다!,5,5,5,고객님 감사합니다모든면에서 만족을 드릴수있어 다행이면서칭찬에 감사드립니다다음에도 주문해주신다니 정말 기쁩니다맛있게 드시고 건강하세요늘 변치않는 맛으로 보답해드리겟습니다요즘처럼 코로나로 힘든시기지만 긍정적인 힘으로잘이겨내봅시다저희는 고객분님을 응원합니다,https://rev-static.yogiyo.co.kr/43cc92d8884a0b34e2ae95e277bb6da7_tn.jpg
2021년 8월 6일,권선동,코리엔탈깻잎두마리치킨-권선점,bo**님,2021년 8월 6일,"두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(슈프림 양념)),국물떡볶이（보통맛）/1",양진짜 많고 맛있어도 닭다리살순살이라서 좋아요,5,5,5,고객님 감사합니다퍽퍽살없는 저희치킨과 기존보다 몇그램 더넣은 양 잘알아주시니 기쁩니다맛있게 드시고 건강하세요늘 변치않는 맛으로 보답해드리겟습니다요즘처럼 코로나로 힘든시기지만 긍정적인 힘으로잘이겨내봅시다저희는 고객분님을 응원합니다,https://rev-static.yogiyo.co.kr/1fcf32e15c50ee001112356966ccee4b_tn.jpg
2021년 8월 5일,권선동,코리엔탈깻잎두마리치킨-권선점,he**님,2021년 8월 5일,"두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(간장))",갑자기 치킨먹고싶어서 치킨시켰는데너무 맛있어요!!!이벤트로 주신 치즈볼도 너무 맛있습니당 ㅎㅎㅎㅎ다음에 또 시켜먹을게요~~~,5,5,5,고객님 감사합니다맛있게 드셨다니 다행입니다기존에 리뷰로했던 스윗치즈볼이 본사에서 단종되어신제품 쌀치즈볼로 대체했는데 만족해주시니 기쁩니다맛있게 드시고 건강하세요늘 변치않는 맛으로 보답해드리겟습니다요즘처럼 코로나로 힘든시기지만 긍정적인 힘으로잘이겨내봅시다저희는 고객분님을 응원합니다,https://rev-static.yogiyo.co.kr/100830441135be6efc06d61454242036_tn.jpg
2021년 8월 5일,권선동,코리엔탈깻잎두마리치킨-권선점,wo**님,2021년 8월 5일,"두마리 2가지맛 선택/1(치킨선택1(간장),치킨선택2(고추쏘핫))",다리살이 많아서 부드럽고 맛있네요,5,5,5,고객님 감사합니다퍽퍽살없는 저희치킨 잘알아주시니 기쁩니다맛있게 드시고 건강하세요늘 변치않는 맛으로 보답해드리겟습니다요즘처럼 코로나로 힘든시기지만 긍정적인 힘으로잘이겨내봅시다저희는 고객분님을 응원합니다,https://rev-static.yogiyo.co.kr/835e142adc4e34321f5f1017d203e936_tn.jpg
2021년 8월 4일,권선동,코리엔탈깻잎두마리치킨-권선점,se**님,2021년 8월 4일,"두마리 2가지맛 선택/1(치킨선택1(슈프림 양념),치킨선택2(간장))",여윽시 존맛탱구리 맛집,5,5,5,고객님 감사합니다역시 리뷰써주시는 센스맛있게 드시고 건강하세요늘 변치않는 맛으로 보답해드리겟습니다요즘처럼 코로나로 힘든시기지만 긍정적인 힘으로잘이겨내봅시다저희는 고객분님을 응원합니다,https://rev-static.yogiyo.co.kr/bbe1e854a6b3f33dbf08992b3a2dee31_tn.jpg
2021년 8월 4일,권선동,코리엔탈깻잎두마리치킨-권선점,fa**님,2021년 8월 4일,"두마리 2가지맛 선택/1(치킨선택1(파닭 후라이드),치킨선택2(칠리))",두마리 치킨 가조 세명이 먹기에 딱이죠와이프가 좀아하는 파닭아이가 좋아하는 소떡제가 좋아하는 와이프와 아이 굿이야,5,4,4,고객님 감사합니다양과 배달이 조금 아쉬웠나봅니다기존양보다 조금더 넣고있는데 프로 만족드리지못해 죄송합니다다음주문시에 아이가 먹을수있는 서비스 챙겨보낼께요저도 맘인지라요청란에 아이와함께라고 써주셔요맛있게 드시고 건강하세요늘 변치않는 맛으로 보답해드리겟습니다요즘처럼 코로나로 힘든시기지만 긍정적인 힘으로잘이겨내봅시다저희는 고객분님을 응원합니다,https://rev-static.yogiyo.co.kr/5f907e25a84b303812be685d465fbacb_tn.jpg
2021년 8월 3일,권선동,코리엔탈깻잎두마리치킨-권선점,sy**님,2021년 8월 3일,"두마리 3가지맛 선택＋사이드 선택/1(치킨선택1(후라이드),치킨선택2(（인기）양념),치킨선택3(파닭 후라이드),사이드선택(롤 핫도그 3개),사이드추가(라이스 치즈볼 8개),음료추가(음료 1.25L 변경))",항상여기서 배달시켜먹어요ㅎㅎ,5,5,5,우리 단골 고객님 감사합니다이번에도 만족을 드릴수있어 다행입니다핫도그에 라이스 치즈볼까지신상 사이드를 섭렵하셨군요맛있게 드시고 건강하세요늘 변치않는 맛으로 보답해드리겟습니다요즘처럼 코로나로 힘든시기지만 긍정적인 힘으로잘이겨내봅시다저희는 고객분님을 응원합니다,이미지는 없어요
2021년 8월 2일,권선동,코리엔탈깻잎두마리치킨-권선점,gh**님,2021년 8월 2일,"두마리 3가지맛 선택/1(치킨선택1(후라이드),치킨선택2(（BEST）수원 왕갈비치킨),치킨선택3(（인기）양념))",맛있게 잘먹었습니다,5,5,5,고객님 감사합니다저희 가게메뉴사진은 아니네요뼈닭을 사용하지않는 가게인데 뼈닭이있어서 놀랬지만군침이도는 사진이었습니다맛있게 드시고 건강하세요늘 변치않는 맛으로 보답해드리겟습니다요즘처럼 코로나로 힘든시기지만 긍정적인 힘으로잘이겨내봅시다저희는 고객분님을 응원합니다,https://rev-static.yogiyo.co.kr/9a251e1723e0836d3c1a5e31d4c9c775_tn.jpg
2021년 8월 2일,권선동,코리엔탈깻잎두마리치킨-권선점,yn**님,2021년 8월 2일,"두마리 3가지맛 선택/1(치킨선택1(후라이드),치킨선택2(（BEST）수원 왕갈비치킨),치킨선택3(슈프림 양념))",너무 맛있었습니다~ 잘 먹었어요,5,5,5,고객님 감사합니다맛있게 드셨다니 다행입니다후라이드 왕갈비 양념 역시 저희가게서제일잘나가는 종세트입니다호불호없는 메뉴선택 탁월하십니다맛있게 드시고 건강하세요늘 변치않는 맛으로 보답해드리겟습니다요즘처럼 코로나로 힘든시기지만 긍정적인 힘으로잘이겨내봅시다저희는 고객분들을 응원합니다,https://rev-static.yogiyo.co.kr/4a1d3a57295487aeb35daa1518eae610_tn.jpg
2021년 7월 31일,권선동,코리엔탈깻잎두마리치킨-권선점,fr**님,2021년 7월 31일,"[골드라벨]치즈킹치킨 두마리 세트＋국물떡볶이/1(치킨선택1(후라이드),국물떡볶이선택(국물떡볶이（보통맛）))",치즈가 짱이에요 양도 엄청 많구요!!! 꼬치까지해서 조합이 아주좋습니다,5,5,5,고객님 감사합니다치즈킹에 만족해주시니 정말 기쁩니다날씨가 무덥다보니 떡볶이는 항상 냉동실에 소분해쓰고있습니다꺼내어 바로 조리하다보니 떡 갈라짐 현상이 나타나드라구요먹는데는 위생상 완벽하나 모양이 안좋아 속상했어요ㅜㅜ더 나은 방향으로 연구해보겠습니다늘 변치않는 맛으로 보답해드리겟습니다요즘처럼 코로나로 힘든시기지만 긍정적인 힘으로잘이겨내봅시다저희는 고객분들을 응원합니다,https://rev-static.yogiyo.co.kr/edafcd5a6ca7adc57e1ce476501295b1_tn.jpg
2021년 7월 31일,권선동,코리엔탈깻잎두마리치킨-권선점,lc**님,2021년 7월 31일,"두마리 3가지맛 선택/1(치킨선택1(후라이드),치킨선택2(불마왕치킨),치킨선택3(슈프림 수원 왕갈비치킨))",리뷰가 많이 늦었네요항상 맛있게 먹고있습니다,5,5,5,고객님 감사합니다저도 답변이 많이 늦었네요늦게라도 리뷰 써주신 정성에 감사드립니다늘 변치않는 맛으로 보답해드리겟습니다요즘처럼 코로나로 힘든시기지만 긍정적인 힘으로잘이겨내봅시다저희는 고객분들을 응원합니다,https://rev-static.yogiyo.co.kr/944a5cf4c9866b896d4caca21fff13b3_tn.jpg
2021년 7월 30일,권선동,코리엔탈깻잎두마리치킨-권선점,wo**님,2021년 7월 30일,"두마리 3가지맛 선택/1(치킨선택1(후라이드),치킨선택2(간장),치킨선택3(슈프림 고추쏘핫),음료추가(음료 1.25L 변경))",맛잇게잘먹엇어요 따뜻하게빨리왓슴니다.근데 간장치킨에서 닭비린내가 좀 낫어요 ㅠㅠ,5,5,5,고객님 감사합니다드시다가 불편한점있으면 꼭전화주세요최대한의 대처를 해드리겠습니다즐거운 식사시간 만족드리지못해 죄송합니다늘 변치않는 맛으로 보답해드리겟습니다요즘처럼 코로나로 힘든시기지만 긍정적인 힘으로잘이겨내봅시다저희는 고객분들을 응원합니다,https://rev-static.yogiyo.co.kr/cba1c02f3686b8c2b32f04adecd4f4b2_tn.jpg
2021년 7월 29일,권선동,코리엔탈깻잎두마리치킨-권선점,yo**님,2021년 7월 29일,"두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(（인기）양념),음료추가(음료 1.25L 변경))",앞으로 여기서만 주문하겠습니다. 더 말이 필요없네요. 최고입니다!,5,5,5,고객님 감사합니다단골예약까지일을하면서 제일 보람되네요맛있게 드시고 건강하세요늘 변치않는 맛으로 보답해드리겟습니다요즘처럼 코로나로 힘든시기지만 긍정적인 힘으로잘이겨내봅시다저희는 고객분들을 응원합니다,https://rev-static.yogiyo.co.kr/c28704a21d92ef1d1b12250b6f2c2d82_tn.jpg
2021년 7월 23일,권선동,코리엔탈깻잎두마리치킨-권선점,cu**님,2021년 7월 23일,"두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(눈꽃허니버터))",깻잎치킨 너무  맛있어요~아이들이 맛있다고 잘 먹었어요 여러가지를 먹을수 있어서 좋은듯~,5,5,5,고객님 감사합니다맛있게 드셔주시니 너무행복한걸요저도 아이가있어 닉네임이 누구누구 맘이라하면 작지만서비스라도 주려고합니다다음주문시에 아이들과함께라고요청란에 기입해주시면 아이들먹을수있는 서비스라도드릴께요늘 변치않는 맛으로 보답해드리겟습니다요즘처럼 코로나로 힘든시기지만 긍정적인 힘으로잘이겨내봅시다저희는 고객분들을 응원합니다,https://rev-static.yogiyo.co.kr/6642875a6328c14681f67543791c2af0_tn.jpg
2021년 7월 23일,권선동,코리엔탈깻잎두마리치킨-권선점,hy**님,2021년 7월 23일,"두마리 2가지맛 선택/1(치킨선택1(불마왕치킨),치킨선택2(（BEST）수원 왕갈비치킨),음료추가(음료 1.25L 변경))",늘 맛있게 먹고 있어요 언제나 후회없는 선택이네요^^,5,5,5,고객님 감사합니다항상 맛있게 드셔주시고 후회없는선택이라는 칭찬까지해주시니너무너무 기쁩니다늘 변치않는 맛으로 보답해드리겟습니다요즘처럼 코로나로 힘든시기지만 긍정적인 힘으로잘이겨내봅시다저희는 고객님들을 응원합니다,https://rev-static.yogiyo.co.kr/10c0859b96fe77222580f4cf5cc993e0_tn.jpg
2021년 7월 22일,권선동,코리엔탈깻잎두마리치킨-권선점,la**님,2021년 7월 22일,"두마리 3가지맛 선택＋사이드 선택/1(치킨선택1(핫스파이스),치킨선택2(양파크리미치킨),치킨선택3(파닭 양념),사이드선택(불닭 치킨볼 6개),사이드추가(국물떡볶이（보통맛）))",겁나 마시써요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,5,5,3,고객님 감사합니다배달으로인해 불편함을 드려죄송합니다그래도 맛있게 드셔주셔서 기쁩니다늘 변치않는 맛으로 보답해드리겟습니다요즘처럼 코로나로 힘든시기지만 긍정적인 힘으로잘이겨내봅시다저희는 고객분들을 응원합니다,이미지는 없어요
2021년 7월 22일,권선동,코리엔탈깻잎두마리치킨-권선점,kw**님,2021년 7월 22일,[레드라벨]불마왕치킨 두마리 세트/1(치킨선택1(눈꽃허니버터)),별 6개 드려야하는데..ㅋ늘 같은 마음으로 주문하버다..맛있네요.,5,5,5,고객님 감사합니다별개라뇨감사합니다늘 변치않는 맛으로 보답해드리겟습니다요즘처럼 코로나로 힘든시기지만 긍정적인 힘으로잘이겨내봅시다저희는 고객분들을 응원합니다,https://rev-static.yogiyo.co.kr/f3d7cf340095e0c085c3848e2181c3ab_tn.jpg
2021년 7월 19일,권선동,코리엔탈깻잎두마리치킨-권선점,jh**님,2021년 7월 19일,황금지단치킨 두마리 세트/1(치킨선택2(후라이드)),서비스 좋고 배송 빨리해주십니다,5,5,5,고객님 감사합니다저희 치킨 맛있게 드셔주셔서 기쁩니다배달로인해 많이 힘들었던지난날ㅜㅜ지금은 대행이 바뀌고나서 많이 빨라졌습니다만족해주시니 기쁩니다요즘처럼 무더운 날 몸도 마음도많이 지치지만맛있는 음식으로라도 대신 위로해드리고 싶네요맛있게드시고 건강하세요,https://rev-static.yogiyo.co.kr/6659ef8281d2069595db71a40a3a3287_tn.jpg
2021년 7월 18일,권선동,코리엔탈깻잎두마리치킨-권선점,lo**님,2021년 7월 18일,"두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(간장),음료추가(음료 1.25L 변경))",맛있게 잘 먹었습니다 ㅎㅎ,4,4,4,맛있게 드셨다니 기쁩니다요즘처럼 무더운 날 몸도 마음도많이 지치지만맛있는 음식으로라도 대신 위로해드리고 싶네요맛있게드시고 건강하세요,이미지는 없어요
2021년 7월 16일,권선동,코리엔탈깻잎두마리치킨-권선점,an**님,2021년 7월 16일,"두마리 3가지맛 선택/1(치킨선택1(（BEST）수원 왕갈비치킨),치킨선택2(후레쉬갈릭),치킨선택3(후라이드))",매번 맛있게 잘먹고있습니당 !,5,5,5,우리 단골 고객님 감사합니다매번 저희 치킨 맛있게 드셔주셔서 기쁩니다맛있게 드셨다니 기쁩니다요즘처럼 무더운 날 몸도 마음도많이 지치지만맛있는 음식으로라도 대신 위로해드리고 싶네요맛있게드시고 건강하세요,이미지는 없어요
2021년 7월 15일,권선동,코리엔탈깻잎두마리치킨-권선점,ha**님,2021년 7월 15일,"[블랙라벨]로제퀸치킨 두마리 세트＋국물떡볶이/1(치킨선택1(（NEW）로제퀸치킨),국물떡볶이선택(국물떡볶이（보통맛）),음료추가(음료 1.25L 변경))",맛 괜찮아요. 그런데 매운 소스도 첨부했으면 좋았을텐데.그것이  조금은 아쉬네요. 맛은 좋아요.깻잎 이  한수를 두었네요.,4,4,5,고객님 감사합니다다음주문시 매운소스 첨가해달라고 요청란에 적어주시면반영해드릴께요단골 고객님 감사합니다저희 치킨 맛있게 드셔주셔서 기쁩니다요즘처럼 무더운 날 몸도 마음도많이 지치지만맛있는 음식으로라도 대신 위로해드리고 싶네요맛있게드시고 건강하세요,https://rev-static.yogiyo.co.kr/359fc176a95a9497fa4b36a73313d10f_tn.jpg
2021년 7월 15일,권선동,코리엔탈깻잎두마리치킨-권선점,hy**님,2021년 7월 15일,"두마리 3가지맛 선택/1(치킨선택1(후라이드),치킨선택2(슈프림 양념),치킨선택3(눈꽃허니버터),음료추가(음료 1.25L 변경))",항상 맛있어요 배달도 빠르고 덜 느끼하고,5,5,5,단골 고객님 감사합니다언제나 저희 치킨 맛있게 드셔주셔서 기쁩니다배달로인해 많이 힘들었던지난날ㅜㅜ지금은 대행이 바뀌고나서 많이 빨라졌습니다만족해주시니 기쁩니다요즘처럼 무더운 날 몸도 마음도많이 지치지만맛있는 음식으로라도 대신 위로해드리고 싶네요맛있게드시고 건강하세요,이미지는 없어요
2021년 7월 14일,권선동,코리엔탈깻잎두마리치킨-권선점,jo**님,2021년 7월 14일,"두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(（BEST）수원 왕갈비치킨))",언제나 맛있습니다 !,5,5,5,단골 고객님 감사합니다언제나 저희 치킨 맛있게 드셔주셔서 기쁩니다요즘처럼 무더운 날 몸도 마음도많이 지치지만맛있는 음식으로라도 대신 위로해드리고 싶네요맛있게드시고 건강하세요,https://rev-static.yogiyo.co.kr/1ecbcc3588d249db0369908de704a2b8_tn.jpg
2021년 7월 14일,권선동,코리엔탈깻잎두마리치킨-권선점,ho**님,2021년 7월 14일,"두마리 2가지맛 선택/1(치킨선택1(슈프림 양념),치킨선택2(（BEST）수원 왕갈비치킨),음료추가(음료 1.25L 변경))",너무 맛있었구 매일 시켜먹고싶어요,5,5,5,고객님 감사합니다매일드셔도 질리지않게 정성 조리하겠습니다맛있게 드셨다니 기쁩니다요즘처럼 무더운 날 몸도 마음도많이 지치지만맛있는 음식으로라도 대신 위로해드리고 싶네요맛있게드시고 건강하세요,이미지는 없어요
2021년 7월 13일,권선동,코리엔탈깻잎두마리치킨-권선점,bs**님,2021년 7월 13일,[블랙라벨]로제퀸치킨 두마리 세트/1(치킨선택1(후라이드)),맛있게 잘먹었습니다~~,5,5,5,고객님 감사합니다맛있게 드셨다니 기쁩니다요즘처럼 무더운 날 몸도 마음도많이 지치지만맛있는 음식으로라도 대신 위로해드리고 싶네요맛있게드시고 건강하세요,https://rev-static.yogiyo.co.kr/fb33499dcd56d067d61986500ee3d648_tn.jpg
2021년 7월 12일,권선동,코리엔탈깻잎두마리치킨-권선점,rh**님,2021년 7월 12일,"두마리 3가지맛 선택/1(치킨선택1(후라이드),치킨선택2(간장),치킨선택3(（인기）양념),음료추가(음료 1.25L 변경))",저번에 잘못 배달한 서비스까지 완벽히 챙겨주셨어요 잘먹었습니다,5,5,5,고객님 감사합니다저번에 세마리였는데 두마리 세가지맛으로 보내드렸었죠정말죄송합니다 기분 나쁘셨을만도한데 넓은마음에 감동했습니다서비스로 드린 음식들은 괜찮으셨나요요즘처럼 무더운 날 몸도 마음도많이 지치지만맛있는 음식으로라도 대신 위로해드리고 싶네요맛있게드시고 건강하세요,이미지는 없어요
